"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.00787184,0.00123503,-0.00090811,0.05404638,-0.00330454,0.0449261
-1,0.06587338,0.01391724,0.02316338,-0.11142696,-0.08477752,-0.04810604
-1,-0.07395411,-0.07208802,-0.01946013,-0.03785006,-0.07235911,0.07367112
-1,0.04988362,0.0035496,-0.01179295,-0.10329824,-0.11815427,0.03852309
-1,0.0251166,0.02052704,0.00260791,-0.08823116,-0.11305901,0.07453705
-1,-0.03565419,-0.02182885,-0.03484596,-0.11805658,-0.11028856,0.01220895
-1,-0.06511628,-0.09479355,0.02180593,-0.03041036,-0.03124837,0.04314946
-1,-0.00681257,0.19996236,-0.00541404,-0.11207424,-0.05183188,-0.10615664
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,0.04822392,0.09932842,0.05215233,0.07377574,-0.0413626,-0.01366168
-1,-0.02979171,0.00019037,-0.03047548,-0.19781047,-0.07065797,-0.07810763
-1,-0.04293393,-0.01986679,-0.0086928,-0.09082163,-0.09129134,0.03392295
-1,-0.00572223,-0.05761345,0.04729588,-0.16597285,-0.17725518,-0.0631807
-1,-0.0163296,-0.0191021,0.00239585,-0.11531095,-0.07069955,-0.03194894
-1,-0.0317718,-0.10320663,0.09845639,-0.07311254,-0.08311588,0.02621727
-1,-0.03657602,0.01939613,-0.07228478,-0.10119138,-0.04667081,-0.02535326
-1,-0.00742963,0.0044572,0.01651312,-0.11010519,-0.11340832,-0.05074498
-1,-0.0095625,-0.02739754,-0.01836618,-0.06384922,-0.01835704,-0.01864398
-1,-0.02471713,-0.01475653,-0.07044453,-0.05099258,-0.06752617,0.04078128
-1,-0.06456828,-0.03231179,-0.02212476,-0.08244052,-0.06398387,0.05671607
-1,-0.02310215,-0.09910941,-0.00734614,-0.06226403,-0.00218008,-0.07491652
-1,-0.07698671,-0.05140883,0.04877496,-0.08300606,-0.0952125,0.02995521
-1,-0.11170857,-0.07947996,0.10283842,0.03552197,0.01022419,0.09630913
-1,-0.09177225,0.15074324,-0.0154558,-0.10098106,-0.04347774,-0.07687805
-1,-0.21380539,-0.18267305,0.05971584,0.01343182,0.05798229,-0.01301943
-1,0.03405609,0.02068314,-0.00027731,-0.13824356,-0.12573177,-0.01766738
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,-0.01786228,-0.00101201,-0.02994441,-0.09568576,-0.07278232,-0.08930148
-1,0.02944483,-0.05230304,0.00604092,0.00115967,-0.01330878,0.05774595
-1,-0.00675247,-0.01801678,-0.02989752,-0.11789797,-0.08519358,-0.02565405
-1,-0.0180603,-0.05858617,0.12576431,-0.01724021,-0.03132313,0.03022319
-1,-0.1108417,0.00705922,-0.00352198,-0.11007003,-0.14519132,0.01013796
-1,0.06669071,0.06546256,0.03468919,-0.09786723,-0.05318504,0.01057207
-1,-0.13374078,-0.07871171,0.05627995,0.03326115,-0.08873273,0.11054286
-1,-0.07898118,-0.09775435,0.01464475,-0.03105538,-0.11189373,0.14983475
-1,-0.18855236,-0.17706586,-0.04464842,0.11916898,0.07756179,-0.00256485
-1,0.02043976,-0.01650223,-0.0287002,-0.18530305,-0.1948287,-0.03158759
-1,-0.08123476,-0.03151559,0.01592375,-0.08086693,-0.11536369,0.02356362
-1,0.00143998,-0.00240073,-0.01170195,-0.07577184,-0.06554421,-0.06938221
-1,-0.05006125,-0.04767924,0.00033254,-0.10306755,-0.09452741,-0.00381668
-1,-0.03290151,0.03432431,-0.00362862,-0.13923041,-0.08051346,-0.00684835
-1,0.04220408,-0.03659454,0.02017583,-0.28957651,-0.15697224,0.08253152
-1,-0.09446552,-0.09844491,-0.00142197,-0.11253617,-0.10329099,0.00696747
-1,-0.05065576,0.0234981,0.03491562,-0.07077472,-0.08923838,-0.01000759
-1,-0.10860787,-0.03455208,-0.03737452,-0.12747387,-0.1369189,-0.05931451
-1,-0.04864113,0.0034929,-0.06577004,-0.14441535,-0.15881724,0.04715362
-1,-0.05606674,-0.04490092,0.00584867,-0.1217682,-0.1179617,0.01630455
-1,-0.04596273,-0.10284052,-0.00122404,-0.07697355,-0.13189024,0.07633658
-1,-0.0269293,-0.08316114,0.01817749,0.17869051,0.12200932,-0.08756039
-1,0.01924121,-0.06159776,0.01150428,0.07221265,-0.0441556,-0.00812597
-1,-0.05654746,-0.112119,-0.01697425,-0.08312651,-0.02577819,0.0113188
-1,-0.05061735,-0.02127444,-0.02656866,-0.11844531,-0.12477772,-0.01476094
-1,0.01032678,-0.01464486,-0.03427307,-0.08457535,-0.04104716,0.0386636
-1,-0.08378038,-0.07487666,0.01158055,-0.09117711,-0.08950103,-0.01968794
-1,0.01342504,-0.03167828,-0.03939647,-0.09233013,-0.0400711,0.00026346
-1,-0.01735495,-0.02495544,0.00234779,-0.12282758,-0.15028804,0.00473359
-1,-0.03829617,-0.06806659,-0.02451121,-0.07937183,-0.13596314,-0.02193667
-1,0.00303511,0.02829994,-0.02051156,-0.077198,-0.04226434,-0.05545039
-1,-0.05568592,-0.01548815,-0.02410213,-0.11747563,-0.10250423,0.00893855
-1,0.02772227,-0.01725126,-0.06729829,-0.12838977,-0.07586273,0.01138576
-1,-0.04887061,-0.05063165,-0.00363122,-0.0758191,-0.05060276,0.05552822
-1,-0.03199022,-0.04024077,-0.03992174,-0.1580204,-0.16458373,-0.02718189
-1,-0.07030381,-0.06988227,-0.01716789,-0.03592478,-0.04665948,0.00342633
-1,0.09206856,-0.01823974,0.0265006,-0.02916837,0.02480781,0.04254998
-1,-0.06727154,-0.11276077,0.00806982,-0.11602121,-0.17383729,0.04749104
-1,0.04354673,0.03410831,-0.02556746,-0.06688376,-0.06101743,0.05510105
-1,0.02950033,-0.00080313,0.02593803,-0.10885292,-0.05904902,0.03938315
-1,-0.03127243,-0.03919538,0.03695915,-0.06138215,-0.01332323,-0.05243784
-1,-0.03466035,-0.06870191,-0.01503255,-0.12565656,-0.07191916,-0.04884831
-1,-0.04770863,0.0514479,-0.01256616,-0.082422,-0.08505716,0.02791472
-1,-0.09066819,-0.08024675,0.12963611,-0.12528809,-0.11862646,0.03004794
-1,-0.10069014,-0.0901426,-0.02679107,-0.11251723,-0.04871836,-0.05479585
-1,-0.16231706,-0.10008223,-0.04420727,-0.13057757,-0.13397256,-0.00051698
-1,0.0356629,-0.01341597,-0.06473446,0.03251362,0.04673496,0.04029462
-1,-0.02060666,0.00431329,0.09204604,-0.04433586,-0.03219362,0.01802395
-1,0.00112497,-0.00974525,-0.02400858,-0.07390852,-0.07525018,0.09334214
-1,-0.11371627,-0.11206647,-0.00651828,-0.04426458,-0.04167772,-0.01517334
-1,-0.04853421,-0.03581686,-0.04314464,-0.1369827,-0.12877945,0.02401255
-1,-0.15049986,-0.08777312,0.01620027,0.05092752,0.00180761,-0.09724393
-1,0.05464841,0.01003603,0.02274802,-0.02384427,-0.07775907,0.00230453
-1,-0.06453279,-0.02290178,-0.07256263,-0.03175371,-0.04785702,-0.05103625
-1,-0.05572772,-0.04953514,0.03430904,-0.08440179,-0.10383484,0.07489054
-1,-0.07570583,-0.0026519,-0.04366553,-0.09086292,-0.12202456,-0.00725323
-1,-0.03091901,-0.00894899,0.01254952,-0.01854404,-0.01447188,-0.01109687
-1,-0.00298143,-0.03053972,-0.03290485,0.01222755,0.10888236,-0.03430159
-1,0.01843122,-0.0094845,-0.08644068,-0.13526478,-0.11155478,0.06984379
-1,-0.01923871,-0.06153929,0.03294783,-0.06042961,-0.13793498,0.03930744
-1,-0.15667275,-0.16462982,-0.04347278,-0.0409145,-0.08662399,0.05575126
-1,-0.03650818,-0.020296,0.03222337,-0.02991039,0.02774837,0.05926574
-1,-0.05866402,-0.06218845,-0.03285959,-0.18708901,-0.06834461,-0.01065542
-1,-0.0641394,-0.1286027,0.01819255,-0.04567985,-0.04766721,-0.00432404
-1,-0.06820651,-0.04704283,0.00676353,-0.07312406,-0.08896727,-0.00390759
-1,-0.00397634,-0.00177328,-0.0396148,-0.15723933,-0.14667616,-0.00278001
-1,-0.14107531,-0.13084614,0.06605746,0.04592441,-0.04330545,0.05897723
-1,-0.16627378,-0.18540727,-0.07372755,0.02500358,-0.00486564,0.03734019
-1,0.046101,-0.02868122,-0.00396641,-0.0860775,-0.05901775,-0.08643409
-1,-0.00575677,-0.02219494,0.05009053,-0.08161061,-0.07853776,-0.07139885
-1,-0.03806932,-0.0223797,-0.07403791,-0.02417033,-0.05355592,0.02424093
-1,-0.08003138,-0.05316074,0.00472254,-0.03567146,-0.05319405,0.03296413
-1,-0.08279295,-0.10309309,0.06179561,-0.09998133,-0.10015043,-0.00399947
-1,-0.14591038,-0.05120049,0.02165652,-0.13476425,-0.07865419,0.05472854
-1,-0.02912858,-0.01673982,-0.06547506,-0.02467865,-0.05609035,0.02223041
-1,-0.00982647,-0.02538232,0.00074294,-0.0142928,-0.09017613,0.12241235
-1,-0.44662629,-0.32702614,-0.00333229,0.3844937,0.1207988,-0.00014616
-1,-0.03784662,-0.10120326,0.07876999,-0.07610368,-0.05469815,-0.07925577
-1,0.07020904,0.08518305,0.01438948,-0.12515278,-0.08933258,-0.06512554
-1,-0.05837752,-0.01645165,-0.01166936,-0.00518774,-0.00253261,0.00850572
-1,-0.02137935,0.01564793,0.06289318,-0.03634548,-0.09104663,0.06096467
-1,-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358
-1,-0.16291611,-0.18405298,-0.04259565,0.18976357,0.11490861,0.04092958
-1,0.01864769,-0.00561829,-0.00459529,-0.0227231,-0.06112282,-0.006184
-1,-0.02411817,-0.03315351,-0.02305902,-0.0365727,-0.08606191,-0.02371998
-1,-0.03665222,-0.04769577,-0.00678621,-0.17228304,-0.1494601,-0.02144388
-1,-0.05613059,-0.00186134,-0.00222448,-0.15578485,-0.16945748,0.02459529
-1,-0.05154613,-0.03304013,0.0288089,-0.11702856,-0.13397353,0.06394415
-1,-0.05618733,-0.08540188,-0.01026836,-0.13965718,-0.09395553,0.03962519
-1,-0.00041321,-0.07122506,0.05450468,-0.03840474,-0.04975383,-0.0644252
-1,-0.06662265,-0.0888921,-0.01743569,-0.01724884,0.0069923,0.02252964
-1,0.05550166,0.16256717,-0.07266745,-0.12753428,-0.09030874,-0.06569509
-1,0.02160323,0.03201565,0.01357297,-0.05459055,-0.03131984,-0.04253973
-1,0.01695938,-0.05157772,-0.05655507,-0.09906255,-0.09194454,-0.02107178
-1,-0.06283032,-0.19659439,-0.01490781,-0.19317636,-0.14978621,-0.10011965
-1,-0.0510797,-0.06447382,0.01040654,-0.12481924,-0.09370653,-0.01967676
-1,-0.03341695,-0.09329,-0.01448977,-0.27523077,-0.2736683,-0.02293765
-1,-0.14747982,-0.09228621,0.00596886,0.01470379,-0.02959303,-0.04587394
-1,-0.01819581,-0.00521805,-0.05297713,-0.10150307,-0.04229584,-0.01307392
-1,-0.06693916,0.0347314,0.00237365,-0.13145468,-0.12260946,0.00088191
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,-0.09116881,-0.00942208,-0.13642723,-0.02282245,-0.01620978,-0.19177911
-1,-0.00316898,0.02974589,-0.00672895,-0.2196987,-0.15413779,0.0463011
-1,0.02238136,-0.05347767,0.01186151,-0.10602927,-0.03244062,-0.03756672
-1,0.01586111,0.00078479,-0.02785486,-0.10441367,-0.10101533,0.01026922
-1,0.03067402,-0.10880844,-0.08394047,0.03769873,-0.01453292,-0.11999621
-1,-0.05644348,-0.02408796,0.1574146,-0.00848216,-0.01100113,0.06791809
-1,-0.07506248,-0.08696515,-0.01954905,-0.08529386,-0.08120244,0.03328178
-1,0.02028832,0.05524985,0.06247024,-0.07840233,-0.11648708,-0.02191548
-1,-0.02426119,-0.00446787,-0.00471318,-0.16002124,-0.14047185,-0.02963621
-1,-0.03335992,-0.00637629,0.04553485,-0.32005492,-0.2939547,0.07415445
-1,-0.1065253,-0.04338905,-0.02263556,0.05864403,0.04555403,0.00410105
-1,-0.07545813,-0.06558695,0.0223306,-0.00216552,-0.02254029,0.04960936
-1,0.04352848,-0.00247331,-0.00499524,0.08400268,-0.01883186,-0.02459734
