"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.02226406,-0.06446551,-0.09626312,-0.1187366,-0.08022475,0.00208933
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,-0.05596153,-0.01783773,0.00758253,-0.04501194,-0.05647418,0.03289497
-1,0.01531536,0.02600206,-0.02748365,-0.09804796,-0.06562506,-0.06307193
-1,-0.05618733,-0.08540188,-0.01026836,-0.13965718,-0.09395553,0.03962519
-1,-0.05006125,-0.04767924,0.00033254,-0.10306755,-0.09452741,-0.00381668
-1,-0.00097516,0.00871812,-0.03303866,-0.11707042,-0.1067331,-0.03796143
-1,-0.05606674,-0.04490092,0.00584867,-0.1217682,-0.1179617,0.01630455
-1,0.0381857,0.03008189,-0.0013862,-0.05333358,-0.04353354,-0.01277013
-1,-0.07103956,-0.05327445,0.01365167,0.01211445,0.00665474,0.04157608
-1,-0.05276448,-0.07514606,0.01757631,-0.18825766,-0.11834316,-0.02735277
-1,-0.07898118,-0.09775435,0.01464475,-0.03105538,-0.11189373,0.14983475
-1,0.00664184,0.00784295,0.04447298,-0.04460543,-0.03251691,-0.02948445
-1,-0.04539504,-0.0624096,-0.02346103,0.00344307,-0.05274324,-0.04333812
-1,-0.06568827,-0.04942477,-0.02761134,-0.07294171,-0.06020854,0.04349038
-1,-0.04987714,-0.02806991,-0.01967688,-0.09607581,-0.0823645,0.01638535
-1,-0.03829617,-0.06806659,-0.02451121,-0.07937183,-0.13596314,-0.02193667
-1,-0.00397634,-0.00177328,-0.0396148,-0.15723933,-0.14667616,-0.00278001
-1,-0.06511628,-0.09479355,0.02180593,-0.03041036,-0.03124837,0.04314946
-1,0.02401,0.06810618,-0.10330929,-0.03857541,-0.08139002,-0.10458611
-1,-0.29764235,-0.35116853,-0.02038148,0.20836717,0.05609598,-0.02880883
-1,-0.05530617,-0.0359906,-0.05497655,0.02458417,-0.00226852,0.02536858
-1,0.04988362,0.0035496,-0.01179295,-0.10329824,-0.11815427,0.03852309
-1,-0.02832167,0.06206945,0.12063012,-0.17628025,-0.11525263,-0.11040675
-1,0.00371493,0.02059796,0.00254932,-0.10131288,-0.12309626,0.04760803
-1,0.01924121,-0.06159776,0.01150428,0.07221265,-0.0441556,-0.00812597
-1,-0.04596273,-0.10284052,-0.00122404,-0.07697355,-0.13189024,0.07633658
-1,0.01441594,0.01811562,0.07035129,-0.04824534,-0.04010422,-0.01489272
-1,-0.0707466,-0.05893375,-0.03298712,-0.04631083,-0.01065669,0.00361786
-1,-0.02450488,-0.06252922,0.03096965,-0.08220074,-0.06734353,0.06798725
-1,0.03463157,-0.01166388,-0.03601605,-0.01119527,0.01599679,0.04621002
-1,-0.00572223,-0.05761345,0.04729588,-0.16597285,-0.17725518,-0.0631807
-1,-0.16375854,-0.074543,-0.01742708,0.00842991,-0.03168068,-0.04900539
-1,-0.09446552,-0.09844491,-0.00142197,-0.11253617,-0.10329099,0.00696747
-1,-0.10175613,-0.05509995,-0.07573599,-0.10110136,-0.02173688,-0.04218466
-1,0.12538497,0.01632383,0.15350726,-0.06377523,-0.1445986,0.02423447
-1,-0.0180603,-0.05858617,0.12576431,-0.01724021,-0.03132313,0.03022319
-1,-0.08123476,-0.03151559,0.01592375,-0.08086693,-0.11536369,0.02356362
-1,-0.06075766,-0.0171684,0.02960122,-0.11726203,-0.01207466,-0.11812753
-1,-0.03502388,0.00019599,-0.01296744,-0.08039151,-0.08499863,0.00148764
-1,-0.00842122,-0.01265019,0.00389478,-0.09285405,-0.12408955,0.01564885
-1,-0.01456904,0.00551029,-0.07689397,-0.19248041,-0.08573621,0.00464535
-1,-0.01482136,-0.02595271,0.04167361,-0.09281824,-0.06495986,-0.00317985
-1,-0.00675247,-0.01801678,-0.02989752,-0.11789797,-0.08519358,-0.02565405
-1,-0.05569793,-0.05798721,-0.00031071,-0.1623377,-0.19306119,0.08120268
-1,-0.02651927,-0.00988101,-0.01303184,-0.09408868,-0.09076049,0.03940344
-1,-0.09512488,0.12658741,0.02080898,0.11925667,0.13331633,0.03346804
-1,-0.08313025,-0.00852104,-0.07268394,-0.06360299,-0.01199632,0.06035
-1,-0.07062501,-0.10070578,0.08221885,-0.11591834,-0.13868345,0.01197201
-1,-0.09225008,-0.13398597,0.01167686,-0.05997094,-0.12418636,0.0123848
-1,-0.00909618,-0.03698429,-0.04601109,-0.08975309,-0.10009674,0.02783842
-1,-0.01735495,-0.02495544,0.00234779,-0.12282758,-0.15028804,0.00473359
-1,0.03904069,-0.04963443,-0.0069907,0.09777441,-0.05046632,-0.02207877
-1,-0.01014392,-0.03481466,-0.02316552,-0.17942704,-0.18943389,-0.01645394
-1,-0.06250387,0.00975448,-0.03351007,-0.1385248,-0.12971823,-0.06391254
-1,-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358
-1,-0.07264997,-0.0384496,-0.04293986,-0.11306672,-0.1107522,0.00510014
-1,0.0298314,-0.04525502,-0.07067788,-0.24890039,-0.21712936,0.10386896
-1,-0.05866402,-0.06218845,-0.03285959,-0.18708901,-0.06834461,-0.01065542
-1,-0.06771829,-0.00915602,0.10309205,-0.05203822,-0.03926897,0.01668377
-1,-0.06693916,0.0347314,0.00237365,-0.13145468,-0.12260946,0.00088191
-1,-0.06472137,-0.06383886,0.029614,-0.08151745,-0.11391816,-0.00723357
-1,-0.07506248,-0.08696515,-0.01954905,-0.08529386,-0.08120244,0.03328178
-1,0.04354673,0.03410831,-0.02556746,-0.06688376,-0.06101743,0.05510105
-1,-0.08650053,0.00031467,0.04092675,-0.14402655,-0.07458645,-0.0092851
-1,-0.12202506,-0.06169942,-0.11158834,-0.09478596,-0.04186174,0.07387756
-1,-0.12217014,-0.07326561,0.00307967,-0.10962846,-0.02740118,0.05609341
-1,-0.08003138,-0.05316074,0.00472254,-0.03567146,-0.05319405,0.03296413
-1,-0.02411817,-0.03315351,-0.02305902,-0.0365727,-0.08606191,-0.02371998
-1,0.04255269,-0.10955528,-0.01166018,-0.18625961,-0.18600298,-0.01640012
-1,-0.04293393,-0.01986679,-0.0086928,-0.09082163,-0.09129134,0.03392295
-1,0.05749689,-0.01208211,0.03998811,0.02099246,0.05082795,-0.0373826
-1,-0.07621578,-0.15011005,0.02411329,0.04877002,0.06507578,-0.0565133
-1,-0.10230884,-0.05898775,-0.03548772,-0.09391496,0.00880786,-0.03896598
-1,0.02944483,-0.05230304,0.00604092,0.00115967,-0.01330878,0.05774595
-1,0.0347154,-0.00992651,0.00270973,-0.04766621,-0.06612766,-0.02927767
-1,-0.06818427,-0.06148739,-0.01429201,-0.11313919,-0.10310125,0.00326569
-1,-0.00690956,-0.03682789,-0.02761648,-0.10068525,-0.0379136,-0.01167666
-1,0.22561424,0.15255786,0.06464532,0.0071814,0.04047315,-0.02164228
-1,0.01923637,0.00402309,-0.03409661,-0.13245753,-0.14443424,-0.01388346
-1,-0.06727154,-0.11276077,0.00806982,-0.11602121,-0.17383729,0.04749104
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,-0.04636753,-0.05447961,-0.01239969,-0.04306076,-0.06287221,0.06887413
-1,-0.16231706,-0.10008223,-0.04420727,-0.13057757,-0.13397256,-0.00051698
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,-0.01897145,-0.06146348,-0.0021187,-0.06740478,-0.14983809,0.0947389
-1,0.08541869,0.02357938,-0.12613932,-0.13877013,-0.11970172,-0.01840057
-1,-0.06016287,-0.04178463,0.08145939,-0.07181126,-0.09941444,-0.04770358
-1,-0.09066819,-0.08024675,0.12963611,-0.12528809,-0.11862646,0.03004794
-1,-0.05131856,0.06683203,0.00459722,-0.12690378,-0.21095342,0.09675756
-1,0.00588345,0.03170876,0.03092072,-0.14366111,-0.14718561,-0.01689147
-1,-0.11631225,-0.01587243,-0.07140182,-0.05427127,-0.06614025,0.00616683
-1,-0.00681257,0.19996236,-0.00541404,-0.11207424,-0.05183188,-0.10615664
-1,-0.09748183,-0.07108988,0.07583497,-0.18603557,-0.20293104,0.07314624
-1,-0.10069014,-0.0901426,-0.02679107,-0.11251723,-0.04871836,-0.05479585
-1,-0.02471713,-0.01475653,-0.07044453,-0.05099258,-0.06752617,0.04078128
-1,0.07020904,0.08518305,0.01438948,-0.12515278,-0.08933258,-0.06512554
-1,-0.18946477,-0.17480258,0.05864376,0.07150548,0.07597451,0.00252988
-1,-0.03565419,-0.02182885,-0.03484596,-0.11805658,-0.11028856,0.01220895
-1,-0.05613059,-0.00186134,-0.00222448,-0.15578485,-0.16945748,0.02459529
-1,-0.01659829,-0.0647032,0.02235727,0.00572721,-0.04144005,0.05801484
-1,-0.11099146,0.0009118,-0.04293709,-0.02009347,-0.06717137,0.07910384
-1,0.07342686,0.08821214,-0.00960989,-0.13486134,-0.11643906,0.02934044
-1,-0.07505332,-0.03365107,-0.0280483,-0.05110076,-0.08376924,0.00551067
-1,0.06113514,-0.01222101,-0.01599868,0.09008886,0.00211752,-0.01308477
-1,-0.07266864,-0.08514985,0.00142527,0.0399423,0.00061149,0.04946552
-1,0.03342787,-0.05228601,0.0059215,-0.05309045,0.0136135,-0.10083076
-1,0.00282625,-0.12019903,-0.07818102,-0.07097119,-0.07885013,0.06863792
-1,-0.08956918,-0.03595595,-0.03537346,-0.10336766,-0.06717559,0.00832061
-1,-0.44662629,-0.32702614,-0.00333229,0.3844937,0.1207988,-0.00014616
-1,-0.00575677,-0.02219494,0.05009053,-0.08161061,-0.07853776,-0.07139885
-1,-0.0510797,-0.06447382,0.01040654,-0.12481924,-0.09370653,-0.01967676
-1,-0.06662265,-0.0888921,-0.01743569,-0.01724884,0.0069923,0.02252964
-1,-0.59532616,-0.45374002,-0.08650911,0.51545788,0.34539043,0.03148737
-1,-0.19713617,-0.17746021,-0.06983213,-0.07347157,0.00254226,0.02296033
-1,-0.08279295,-0.10309309,0.06179561,-0.09998133,-0.10015043,-0.00399947
-1,-0.10860787,-0.03455208,-0.03737452,-0.12747387,-0.1369189,-0.05931451
-1,-0.04660437,-0.00136213,-0.01670679,0.04939451,-0.01030927,0.01453365
-1,0.02173179,-0.00693427,0.03128459,0.02570206,-0.00974751,0.12045752
-1,-0.08998058,-0.05772707,-0.01314482,-0.06456747,-0.11673402,0.08398947
-1,-0.08190545,-0.07963645,-0.04172049,-0.13504471,-0.15343619,-0.01521711
-1,-0.08256778,-0.01853242,-0.00520782,-0.09058681,-0.06481682,-0.00231612
-1,0.00069324,0.02263572,0.08493491,0.00598767,-0.01724497,0.02414908
-1,-0.12821085,-0.07703409,-0.01770629,-0.04119762,-0.05407384,-0.04019916
-1,-0.07897399,-0.12014253,0.03799939,-0.03970276,-0.00629303,0.04245859
-1,0.00331379,0.00940431,0.00347258,-0.12192001,-0.12650596,-0.0406849
-1,-0.02142535,-0.01946659,-0.018238,-0.0509256,-0.0452297,-0.06387994
-1,-0.18428883,-0.28395779,-0.02694841,0.17772235,0.08506837,0.00824389
-1,0.08051567,0.05112927,0.03428758,-0.16360395,-0.1127324,-0.0089238
-1,-0.11170857,-0.07947996,0.10283842,0.03552197,0.01022419,0.09630913
-1,-0.12324248,-0.04358128,-0.01644418,-0.08430282,-0.05307439,-0.01372902
-1,-0.05774174,-0.0556671,-0.02435967,-0.05991773,-0.06980836,0.04294956
-1,-0.0269293,-0.08316114,0.01817749,0.17869051,0.12200932,-0.08756039
-1,-0.05819034,-0.05933491,-0.02612984,0.03424056,0.02038534,0.03035856
-1,-0.1108417,0.00705922,-0.00352198,-0.11007003,-0.14519132,0.01013796
-1,-0.55621593,-0.35939933,-0.09613158,0.2187134,0.13922115,0.00252865
-1,0.00076358,-0.03170527,0.0244685,-0.12670257,-0.1482274,-0.05562733
-1,-0.06882113,-0.10326416,0.03514772,-0.08496765,-0.08653265,0.04874804
-1,0.01642253,0.02746976,0.0163067,-0.03712703,-0.03935393,-0.01222057
-1,-0.03271416,-0.01856523,0.0089242,-0.11448206,-0.07005749,-0.03181714
-1,-0.06715408,-0.05928718,-0.0061736,-0.01924263,-0.04509135,0.02898018
