"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.02024233,-0.09959855,0.03688373,-0.12178482,-0.16557748,0.01509184
-1,-0.55621593,-0.35939933,-0.09613158,0.2187134,0.13922115,0.00252865
-1,-0.09598563,-0.12498013,0.04413612,-0.11127735,-0.07082173,0.05989676
-1,-0.06776047,-0.10255688,-0.02602737,-0.18433308,-0.1763842,0.00328267
-1,-0.05569793,-0.05798721,-0.00031071,-0.1623377,-0.19306119,0.08120268
-1,-0.05654746,-0.112119,-0.01697425,-0.08312651,-0.02577819,0.0113188
-1,-0.03341695,-0.09329,-0.01448977,-0.27523077,-0.2736683,-0.02293765
-1,-0.00759576,0.00323428,-0.12695499,-0.10013608,-0.12183734,0.02954215
-1,-0.11776537,-0.08747956,0.01750244,-0.14192448,-0.08054479,0.02253355
-1,0.1858819,0.03875939,-0.05719397,0.01400583,-0.0313589,-0.02649191
-1,-0.01570952,0.01058695,-0.02283618,-0.08969059,-0.01983904,-0.05367529
-1,-0.03665222,-0.04769577,-0.00678621,-0.17228304,-0.1494601,-0.02144388
-1,-0.00842122,-0.01265019,0.00389478,-0.09285405,-0.12408955,0.01564885
-1,-0.08959266,-0.08150028,-0.04609745,-0.02339451,-0.13370087,-0.03022327
-1,-0.09750054,-0.1019842,0.0070618,-0.04686429,-0.01466634,-0.01382417
-1,-0.11371627,-0.11206647,-0.00651828,-0.04426458,-0.04167772,-0.01517334
-1,0.01586111,0.00078479,-0.02785486,-0.10441367,-0.10101533,0.01026922
-1,-0.04864113,0.0034929,-0.06577004,-0.14441535,-0.15881724,0.04715362
-1,-0.05385162,-0.02272668,-0.00657364,-0.03470451,-0.06360207,0.01421597
-1,-0.01659829,-0.0647032,0.02235727,0.00572721,-0.04144005,0.05801484
-1,0.01377358,0.00933727,-0.06829062,-0.05176979,-0.00523316,-0.03462395
-1,0.01385779,0.02619398,-0.01782374,-0.06425399,-0.08008491,-0.08127792
-1,0.01814476,0.04644342,-0.08213127,-0.09715724,-0.07391362,-0.00980522
-1,0.00282625,-0.12019903,-0.07818102,-0.07097119,-0.07885013,0.06863792
-1,-0.06075766,-0.0171684,0.02960122,-0.11726203,-0.01207466,-0.11812753
-1,-0.0372132,-0.04492885,-0.03001457,-0.14727963,-0.08419347,-0.05888708
-1,-0.03924857,-0.06012859,-0.01423817,-0.16927788,-0.12764671,0.03464953
-1,-0.08710923,-0.08154406,0.00996004,0.00742234,-0.01333871,0.05714555
-1,-0.14775113,-0.10324467,0.02463895,0.01118504,-0.03050367,0.10643485
-1,-0.04775144,-0.04855781,-0.00882899,0.14728035,0.00201917,0.00980876
-1,0.07435025,0.04319175,0.00429174,-0.03517926,-0.04380696,0.03965092
-1,-0.00316282,0.05363153,-0.02580125,-0.10505964,-0.04935415,0.02829351
-1,-0.05613059,-0.00186134,-0.00222448,-0.15578485,-0.16945748,0.02459529
-1,-0.02631304,-0.02057329,0.00113848,-0.24364685,-0.14628513,-0.04548947
-1,0.0347154,-0.00992651,0.00270973,-0.04766621,-0.06612766,-0.02927767
-1,-0.07698671,-0.05140883,0.04877496,-0.08300606,-0.0952125,0.02995521
-1,-0.0317718,-0.10320663,0.09845639,-0.07311254,-0.08311588,0.02621727
-1,-0.09225008,-0.13398597,0.01167686,-0.05997094,-0.12418636,0.0123848
-1,0.09206856,-0.01823974,0.0265006,-0.02916837,0.02480781,0.04254998
-1,-0.05644348,-0.02408796,0.1574146,-0.00848216,-0.01100113,0.06791809
-1,-0.04362424,-0.00928745,-0.02182176,-0.10269329,-0.07832625,-0.09401975
-1,-0.12821085,-0.07703409,-0.01770629,-0.04119762,-0.05407384,-0.04019916
-1,-0.01204351,-0.01354246,0.00660889,0.03551216,-0.0263402,-0.03194254
-1,-0.04477694,-0.04869086,-0.01866814,-0.05377426,-0.08631454,0.01173806
-1,-0.08279295,-0.10309309,0.06179561,-0.09998133,-0.10015043,-0.00399947
-1,-0.08256778,-0.01853242,-0.00520782,-0.09058681,-0.06481682,-0.00231612
-1,-0.06428299,-0.04905269,-0.02024312,-0.02016181,0.01222381,0.06142278
-1,-0.03806932,-0.0223797,-0.07403791,-0.02417033,-0.05355592,0.02424093
-1,0.08051567,0.05112927,0.03428758,-0.16360395,-0.1127324,-0.0089238
-1,-0.04381016,0.04239997,-0.02042885,-0.14967204,-0.13992458,-0.00995229
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,0.02028832,0.05524985,0.06247024,-0.07840233,-0.11648708,-0.02191548
-1,0.00992634,-0.10857581,-0.04949694,-0.10961499,-0.125356,-0.05246541
-1,-0.01014392,-0.03481466,-0.02316552,-0.17942704,-0.18943389,-0.01645394
-1,-0.09177225,0.15074324,-0.0154558,-0.10098106,-0.04347774,-0.07687805
-1,-0.08888166,0.0139284,0.01834824,-0.28096596,-0.14517571,-0.0366121
-1,-0.00316898,0.02974589,-0.00672895,-0.2196987,-0.15413779,0.0463011
-1,0.00044816,-0.03660505,0.08919948,-0.02308595,-0.00550078,0.03943672
-1,-0.00041321,-0.07122506,0.05450468,-0.03840474,-0.04975383,-0.0644252
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,0.0251166,0.02052704,0.00260791,-0.08823116,-0.11305901,0.07453705
-1,-0.03502388,0.00019599,-0.01296744,-0.08039151,-0.08499863,0.00148764
-1,-0.06104627,-0.05463271,0.01225607,-0.04534028,-0.02379803,0.01772233
-1,-0.15508113,-0.12508857,-0.0335344,-0.02250368,-0.01943348,0.04894669
-1,-0.07621578,-0.15011005,0.02411329,0.04877002,0.06507578,-0.0565133
-1,-0.00267087,-0.02033631,0.04456186,-0.12481817,-0.1401645,-0.03049208
-1,-0.03086549,-0.00575888,-0.0230825,-0.03715414,-0.08726883,0.02036754
-1,-0.01714842,-0.04016285,0.00152588,-0.01984249,-0.0031961,-0.02260926
-1,0.03405609,0.02068314,-0.00027731,-0.13824356,-0.12573177,-0.01766738
-1,0.04352848,-0.00247331,-0.00499524,0.08400268,-0.01883186,-0.02459734
-1,-0.11099146,0.0009118,-0.04293709,-0.02009347,-0.06717137,0.07910384
-1,-0.0088077,0.01654889,0.02435498,-0.12525738,-0.11593506,0.01915248
-1,-0.03192562,-0.0092771,0.0347539,-0.13276491,-0.17033273,0.06446375
-1,0.02553674,-0.0174513,0.10526452,-0.03480319,-0.03145033,0.03845244
-1,-0.07840024,-0.00520697,0.01972602,-0.0150661,-0.01852078,0.00263165
-1,-0.06820651,-0.04704283,0.00676353,-0.07312406,-0.08896727,-0.00390759
-1,0.01902668,-0.03662465,-0.01219175,0.07539655,-0.03422565,0.01514548
-1,-0.02040596,-0.02949842,0.0094726,-0.08125976,-0.12277946,0.04882458
-1,-0.06141313,-0.07323285,-0.02961667,-0.15175745,-0.12746793,-0.00052096
-1,-0.06017898,-0.04075527,0.04381687,-0.09169624,-0.10739174,-0.0190889
-1,-0.05154613,-0.03304013,0.0288089,-0.11702856,-0.13397353,0.06394415
-1,-0.08524337,-0.00720159,0.0207595,-0.13897742,-0.14297276,0.01313349
-1,-0.06839842,-0.05813162,0.02403458,-0.07454539,-0.05732638,0.05666762
-1,-0.01819581,-0.00521805,-0.05297713,-0.10150307,-0.04229584,-0.01307392
-1,-0.38073119,-0.3531281,0.00615432,0.07303203,-0.00877129,0.05725492
-1,0.00371493,0.02059796,0.00254932,-0.10131288,-0.12309626,0.04760803
-1,0.00069324,0.02263572,0.08493491,0.00598767,-0.01724497,0.02414908
-1,-0.06447013,0.0064409,0.00134673,-0.14371094,-0.11977513,-0.00380903
-1,-0.04295908,0.06621145,-0.00638462,-0.00827919,-0.06676967,0.04648753
-1,0.0356629,-0.01341597,-0.06473446,0.03251362,0.04673496,0.04029462
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,0.04255269,-0.10955528,-0.01166018,-0.18625961,-0.18600298,-0.01640012
-1,-0.18855236,-0.17706586,-0.04464842,0.11916898,0.07756179,-0.00256485
-1,0.04220408,-0.03659454,0.02017583,-0.28957651,-0.15697224,0.08253152
-1,-0.00787184,0.00123503,-0.00090811,0.05404638,-0.00330454,0.0449261
-1,-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358
-1,-0.04040013,-0.00123019,0.01198812,-0.05602432,-0.0335291,0.05871136
-1,-0.03199022,-0.04024077,-0.03992174,-0.1580204,-0.16458373,-0.02718189
-1,-0.06472137,-0.06383886,0.029614,-0.08151745,-0.11391816,-0.00723357
-1,-0.02183109,-0.07180526,0.02752003,-0.09604744,-0.16166297,0.08932668
-1,-0.14747982,-0.09228621,0.00596886,0.01470379,-0.02959303,-0.04587394
-1,-0.04901384,0.02091006,-0.00725213,-0.12763351,-0.11152058,-0.01263717
-1,-0.04770863,0.0514479,-0.01256616,-0.082422,-0.08505716,0.02791472
-1,-0.05821517,-0.15321381,-0.05871946,-0.0767489,-0.06991226,0.07202077
-1,0.03067402,-0.10880844,-0.08394047,0.03769873,-0.01453292,-0.11999621
-1,-0.06283032,-0.19659439,-0.01490781,-0.19317636,-0.14978621,-0.10011965
-1,-0.0707466,-0.05893375,-0.03298712,-0.04631083,-0.01065669,0.00361786
-1,0.00446502,-0.0946427,0.0498605,-0.02187876,-0.01927944,0.01388018
-1,-0.0122469,-0.00539404,-0.03249001,-0.01911079,-0.00903962,0.11105779
-1,-0.04973962,-0.05199312,-0.00998206,-0.11852666,0.06490756,0.00093626
-1,-0.00909618,-0.03698429,-0.04601109,-0.08975309,-0.10009674,0.02783842
-1,-0.05006125,-0.04767924,0.00033254,-0.10306755,-0.09452741,-0.00381668
-1,-0.06305885,0.00457188,0.03324057,-0.10467761,-0.07016667,0.00256121
-1,-0.00598677,-0.02021023,0.0601541,-0.15796539,-0.12888188,0.02013745
-1,-0.03275306,-0.01394321,0.0416409,-0.11767425,-0.09549362,0.0367922
-1,-0.16585347,-0.09515081,-0.11093133,-0.02084628,-0.16996941,-0.05430274
-1,-0.05131856,0.06683203,0.00459722,-0.12690378,-0.21095342,0.09675756
-1,-0.19713617,-0.17746021,-0.06983213,-0.07347157,0.00254226,0.02296033
-1,-0.03271416,-0.01856523,0.0089242,-0.11448206,-0.07005749,-0.03181714
-1,0.00904879,-0.06270808,-0.05325155,-0.03394056,-0.0534803,-0.02221933
-1,-0.07054687,-0.02079858,-0.04554601,-0.06230383,-0.0738229,-0.09525947
-1,-0.12324248,-0.04358128,-0.01644418,-0.08430282,-0.05307439,-0.01372902
-1,-0.03937732,-0.08504833,0.00409354,-0.04530598,-0.05420149,0.08852132
-1,0.02950033,-0.00080313,0.02593803,-0.10885292,-0.05904902,0.03938315
-1,0.07342686,0.08821214,-0.00960989,-0.13486134,-0.11643906,0.02934044
-1,-0.10175613,-0.05509995,-0.07573599,-0.10110136,-0.02173688,-0.04218466
-1,-0.00727534,-0.01886502,-0.00898419,-0.0655023,-0.03150214,0.02361234
-1,0.03342787,-0.05228601,0.0059215,-0.05309045,0.0136135,-0.10083076
-1,-0.11631225,-0.01587243,-0.07140182,-0.05427127,-0.06614025,0.00616683
-1,-0.09748183,-0.07108988,0.07583497,-0.18603557,-0.20293104,0.07314624
-1,-0.05596153,-0.01783773,0.00758253,-0.04501194,-0.05647418,0.03289497
-1,-0.36687171,-0.30259762,-0.11512388,0.0742124,-0.02876345,-0.04953468
-1,-0.09116881,-0.00942208,-0.13642723,-0.02282245,-0.01620978,-0.19177911
-1,-0.02081263,-0.05432859,0.0001482,-0.03581151,-0.12577264,0.04331464
-1,0.00864076,-0.00699128,-0.06025885,-0.15400482,-0.21072977,0.01369911
-1,-0.05257752,-0.0398997,0.02402446,-0.13787229,-0.11600505,0.01491237
-1,-0.08299713,-0.08932228,-0.01598777,-0.09865584,-0.04892679,-0.01089958
-1,-0.38910186,-0.44708191,0.00667423,0.22561153,0.06544366,0.01780867
-1,-0.00742963,0.0044572,0.01651312,-0.11010519,-0.11340832,-0.05074498
-1,-0.04660437,-0.00136213,-0.01670679,0.04939451,-0.01030927,0.01453365
-1,-0.04548322,-0.06176231,-0.02873698,-0.03522675,-0.15149185,0.01967382
