"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,-0.0014619,0.01240109,-0.02771241,-0.13690887,-0.11199147,-0.01187676
-1,-0.16585347,-0.09515081,-0.11093133,-0.02084628,-0.16996941,-0.05430274
-1,-0.06104627,-0.05463271,0.01225607,-0.04534028,-0.02379803,0.01772233
-1,0.07435025,0.04319175,0.00429174,-0.03517926,-0.04380696,0.03965092
-1,-0.07840024,-0.00520697,0.01972602,-0.0150661,-0.01852078,0.00263165
-1,-0.03271416,-0.01856523,0.0089242,-0.11448206,-0.07005749,-0.03181714
-1,-0.03784662,-0.10120326,0.07876999,-0.07610368,-0.05469815,-0.07925577
-1,-0.07103956,-0.05327445,0.01365167,0.01211445,0.00665474,0.04157608
-1,-0.16627378,-0.18540727,-0.07372755,0.02500358,-0.00486564,0.03734019
-1,-0.00041321,-0.07122506,0.05450468,-0.03840474,-0.04975383,-0.0644252
-1,-0.14107531,-0.13084614,0.06605746,0.04592441,-0.04330545,0.05897723
-1,-0.05006125,-0.04767924,0.00033254,-0.10306755,-0.09452741,-0.00381668
-1,-0.06250387,0.00975448,-0.03351007,-0.1385248,-0.12971823,-0.06391254
-1,0.01342504,-0.03167828,-0.03939647,-0.09233013,-0.0400711,0.00026346
-1,-0.04739708,-0.05451032,0.08773799,-0.10344462,-0.12879247,0.00582134
-1,0.01902668,-0.03662465,-0.01219175,0.07539655,-0.03422565,0.01514548
-1,-0.05400592,-0.16149788,0.00180685,-0.1581515,-0.10728498,-0.00652901
-1,-0.00572223,-0.05761345,0.04729588,-0.16597285,-0.17725518,-0.0631807
-1,-0.07505332,-0.03365107,-0.0280483,-0.05110076,-0.08376924,0.00551067
-1,-0.09416175,-0.07534088,-0.01477659,-0.10917848,-0.10075786,-0.03346903
-1,-0.16604016,-0.11218169,0.01407891,-0.08574051,0.06280029,0.0267211
-1,-0.12217014,-0.07326561,0.00307967,-0.10962846,-0.02740118,0.05609341
-1,0.06669071,0.06546256,0.03468919,-0.09786723,-0.05318504,0.01057207
-1,-0.06820651,-0.04704283,0.00676353,-0.07312406,-0.08896727,-0.00390759
-1,-0.08378038,-0.07487666,0.01158055,-0.09117711,-0.08950103,-0.01968794
-1,-0.01905011,0.03521341,-0.06914507,-0.05778981,-0.06754947,0.02740402
-1,-0.06453279,-0.02290178,-0.07256263,-0.03175371,-0.04785702,-0.05103625
-1,-0.02310215,-0.09910941,-0.00734614,-0.06226403,-0.00218008,-0.07491652
-1,-0.03496551,-0.04708035,0.01995145,-0.15860331,-0.12838794,-0.02283845
-1,-0.07496369,-0.04233989,0.05573287,-0.07850591,-0.09676076,-0.00477416
-1,-0.02979171,0.00019037,-0.03047548,-0.19781047,-0.07065797,-0.07810763
-1,-0.04071237,-0.04808774,-0.02762203,-0.10244498,-0.08601621,0.00251466
-1,-0.04932996,-0.08734097,-0.01063711,-0.09054315,-0.17801083,0.09474996
-1,-0.05858292,-0.14419136,-0.0659851,-0.10582939,-0.0839272,0.08209148
-1,-0.13340794,-0.0887189,0.05568862,-0.02115809,-0.07792048,0.06769667
-1,-0.06882113,-0.10326416,0.03514772,-0.08496765,-0.08653265,0.04874804
-1,0.03067402,-0.10880844,-0.08394047,0.03769873,-0.01453292,-0.11999621
-1,0.03556063,0.01084003,0.04856124,-0.12023192,-0.1854128,0.04959973
-1,-0.0269293,-0.08316114,0.01817749,0.17869051,0.12200932,-0.08756039
-1,-0.05131856,0.06683203,0.00459722,-0.12690378,-0.21095342,0.09675756
-1,-0.12821085,-0.07703409,-0.01770629,-0.04119762,-0.05407384,-0.04019916
-1,-0.00690956,-0.03682789,-0.02761648,-0.10068525,-0.0379136,-0.01167666
-1,-0.02617982,-0.0720007,-0.0987037,-0.20015461,-0.0752665,-0.0346471
-1,0.00303511,0.02829994,-0.02051156,-0.077198,-0.04226434,-0.05545039
-1,-0.21380539,-0.18267305,0.05971584,0.01343182,0.05798229,-0.01301943
-1,-0.38910186,-0.44708191,0.00667423,0.22561153,0.06544366,0.01780867
-1,0.08541869,0.02357938,-0.12613932,-0.13877013,-0.11970172,-0.01840057
-1,0.02238136,-0.05347767,0.01186151,-0.10602927,-0.03244062,-0.03756672
-1,0.03361163,0.00788366,-0.00745173,-0.1164393,-0.13758142,0.02672683
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,0.04334316,-0.0502255,0.02478346,-0.04503318,-0.06438425,0.00512633
-1,-0.03937732,-0.08504833,0.00409354,-0.04530598,-0.05420149,0.08852132
-1,-0.01819581,-0.00521805,-0.05297713,-0.10150307,-0.04229584,-0.01307392
-1,-0.0148025,-0.04905823,0.06316863,-0.10161947,-0.10561564,-0.01627397
-1,0.02028832,0.05524985,0.06247024,-0.07840233,-0.11648708,-0.02191548
-1,-0.04539504,-0.0624096,-0.02346103,0.00344307,-0.05274324,-0.04333812
-1,-0.05606674,-0.04490092,0.00584867,-0.1217682,-0.1179617,0.01630455
-1,-0.08956918,-0.03595595,-0.03537346,-0.10336766,-0.06717559,0.00832061
-1,-0.0548554,-0.03244876,0.01293077,-0.05658507,-0.01232139,0.04583535
-1,-0.04362424,-0.00928745,-0.02182176,-0.10269329,-0.07832625,-0.09401975
-1,0.03405609,0.02068314,-0.00027731,-0.13824356,-0.12573177,-0.01766738
-1,0.02772227,-0.01725126,-0.06729829,-0.12838977,-0.07586273,0.01138576
-1,0.02553674,-0.0174513,0.10526452,-0.03480319,-0.03145033,0.03845244
-1,-0.05444825,-0.07322745,0.03080794,-0.0844252,-0.02043734,0.00886923
-1,-0.05569793,-0.05798721,-0.00031071,-0.1623377,-0.19306119,0.08120268
-1,-0.05572772,-0.04953514,0.03430904,-0.08440179,-0.10383484,0.07489054
-1,0.01843122,-0.0094845,-0.08644068,-0.13526478,-0.11155478,0.06984379
-1,0.00465392,-0.03244099,0.03047728,-0.15597971,-0.13320968,-0.00734934
-1,0.00597223,-0.00382109,0.03436376,-0.14043334,-0.04859312,-0.04200426
-1,-0.05707717,-0.04213485,0.00980918,-0.12948839,-0.07321653,-0.0136561
-1,-0.06568827,-0.04942477,-0.02761134,-0.07294171,-0.06020854,0.04349038
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,0.00864076,-0.00699128,-0.06025885,-0.15400482,-0.21072977,0.01369911
-1,-0.0868494,-0.07127134,0.00167713,-0.1592558,-0.10140966,-0.00215463
-1,0.01441594,0.01811562,0.07035129,-0.04824534,-0.04010422,-0.01489272
-1,-0.06141313,-0.07323285,-0.02961667,-0.15175745,-0.12746793,-0.00052096
-1,-0.1108417,0.00705922,-0.00352198,-0.11007003,-0.14519132,0.01013796
-1,-0.05936142,-0.04777988,0.05861551,-0.0865929,-0.07873617,-0.04214906
-1,-0.03650818,-0.020296,0.03222337,-0.02991039,0.02774837,0.05926574
-1,-0.51223376,-0.3023456,0.01576163,0.12591311,0.10177236,0.0553757
-1,-0.06715408,-0.05928718,-0.0061736,-0.01924263,-0.04509135,0.02898018
-1,-0.06016287,-0.04178463,0.08145939,-0.07181126,-0.09941444,-0.04770358
-1,-0.10860787,-0.03455208,-0.03737452,-0.12747387,-0.1369189,-0.05931451
-1,-0.04381016,0.04239997,-0.02042885,-0.14967204,-0.13992458,-0.00995229
-1,0.22561424,0.15255786,0.06464532,0.0071814,0.04047315,-0.02164228
-1,0.01338876,-0.00439788,-0.0373007,-0.06050147,-0.08780375,0.05309663
-1,-0.00675247,-0.01801678,-0.02989752,-0.11789797,-0.08519358,-0.02565405
-1,-0.00377755,-0.03861782,0.03791799,-0.09835373,-0.06406324,0.04927196
-1,0.00015586,0.00010916,-0.04239445,-0.11586304,-0.16335692,-0.01316371
-1,-0.04987714,-0.02806991,-0.01967688,-0.09607581,-0.0823645,0.01638535
-1,-0.06466443,-0.00245911,-0.04250231,0.00062633,-0.10369769,0.04387336
-1,0.02950033,-0.00080313,0.02593803,-0.10885292,-0.05904902,0.03938315
-1,0.00112497,-0.00974525,-0.02400858,-0.07390852,-0.07525018,0.09334214
-1,-0.02131464,-0.07781742,-0.00754746,0.14332833,-0.04989885,-0.04265404
-1,-0.03502388,0.00019599,-0.01296744,-0.08039151,-0.08499863,0.00148764
-1,0.00664184,0.00784295,0.04447298,-0.04460543,-0.03251691,-0.02948445
-1,-0.09446552,-0.09844491,-0.00142197,-0.11253617,-0.10329099,0.00696747
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,-0.0510797,-0.06447382,0.01040654,-0.12481924,-0.09370653,-0.01967676
-1,-0.02137935,0.01564793,0.06289318,-0.03634548,-0.09104663,0.06096467
-1,0.03615183,0.00911934,-0.07626177,0.08610038,0.00483351,0.00214088
-1,-0.11729309,-0.08336258,-0.01614242,0.03053919,-0.02992675,-0.02128911
-1,-0.04548322,-0.06176231,-0.02873698,-0.03522675,-0.15149185,0.01967382
-1,-0.05697447,-0.01577501,-0.04138015,-0.11704954,-0.07298502,-0.06589309
-1,-0.01897145,-0.06146348,-0.0021187,-0.06740478,-0.14983809,0.0947389
-1,0.05464841,0.01003603,0.02274802,-0.02384427,-0.07775907,0.00230453
-1,-0.0180603,-0.05858617,0.12576431,-0.01724021,-0.03132313,0.03022319
-1,0.12538497,0.01632383,0.15350726,-0.06377523,-0.1445986,0.02423447
-1,-0.08279295,-0.10309309,0.06179561,-0.09998133,-0.10015043,-0.00399947
-1,-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358
-1,-0.00787184,0.00123503,-0.00090811,0.05404638,-0.00330454,0.0449261
-1,-0.09750054,-0.1019842,0.0070618,-0.04686429,-0.01466634,-0.01382417
-1,-0.02450488,-0.06252922,0.03096965,-0.08220074,-0.06734353,0.06798725
-1,-0.05213391,-0.09677265,0.02844309,-0.11640622,-0.02058133,-0.02629496
-1,-0.07897399,-0.12014253,0.03799939,-0.03970276,-0.00629303,0.04245859
-1,-0.06662265,-0.0888921,-0.01743569,-0.01724884,0.0069923,0.02252964
-1,-0.02024233,-0.09959855,0.03688373,-0.12178482,-0.16557748,0.01509184
-1,-0.14775113,-0.10324467,0.02463895,0.01118504,-0.03050367,0.10643485
-1,-0.09748183,-0.07108988,0.07583497,-0.18603557,-0.20293104,0.07314624
-1,0.00510133,0.03680951,-0.03675896,-0.15308107,-0.07225672,-0.07177867
-1,-0.04477694,-0.04869086,-0.01866814,-0.05377426,-0.08631454,0.01173806
-1,0.01924121,-0.06159776,0.01150428,0.07221265,-0.0441556,-0.00812597
-1,-0.09512488,0.12658741,0.02080898,0.11925667,0.13331633,0.03346804
-1,0.00855301,-0.1400655,-0.03464511,0.2227008,-0.00740595,0.05689713
-1,-0.02081263,-0.05432859,0.0001482,-0.03581151,-0.12577264,0.04331464
-1,-0.01565109,-0.04454167,-0.01685899,-0.16039942,-0.1918361,0.02714773
-1,-0.01714842,-0.04016285,0.00152588,-0.01984249,-0.0031961,-0.02260926
-1,0.05405502,-0.03647011,0.00501047,-0.0539494,-0.01254688,-0.00267497
-1,-0.05257752,-0.0398997,0.02402446,-0.13787229,-0.11600505,0.01491237
-1,-0.08710923,-0.08154406,0.00996004,0.00742234,-0.01333871,0.05714555
-1,-0.02337219,-0.03583554,-0.00698738,-0.09965448,-0.03907839,-0.01772396
-1,-0.01823486,-0.0701971,0.07187266,-0.03164579,-0.12902718,0.05872073
-1,-0.12891969,-0.10051466,-0.02558542,-0.08034439,-0.13325853,0.03020097
-1,-0.07811829,-0.11348309,-0.04066455,-0.00556541,-0.00551985,-0.01055769
-1,-0.04973962,-0.05199312,-0.00998206,-0.11852666,0.06490756,0.00093626
-1,0.01377358,0.00933727,-0.06829062,-0.05176979,-0.00523316,-0.03462395
-1,-0.08266615,-0.02150163,0.01543699,0.03019606,-0.02930818,0.02441847
-1,-0.15667275,-0.16462982,-0.04347278,-0.0409145,-0.08662399,0.05575126
-1,0.03463157,-0.01166388,-0.03601605,-0.01119527,0.01599679,0.04621002
-1,-0.59532616,-0.45374002,-0.08650911,0.51545788,0.34539043,0.03148737
