"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,0.04822392,0.09932842,0.05215233,0.07377574,-0.0413626,-0.01366168
-1,-0.02694902,-0.02629437,-0.04387497,-0.0661968,-0.07556278,-0.00070325
-1,-0.59532616,-0.45374002,-0.08650911,0.51545788,0.34539043,0.03148737
-1,-0.00097516,0.00871812,-0.03303866,-0.11707042,-0.1067331,-0.03796143
-1,-0.03147266,-0.0104991,0.02086305,-0.12127638,-0.14513971,0.04058434
-1,0.03405609,0.02068314,-0.00027731,-0.13824356,-0.12573177,-0.01766738
-1,-0.07898118,-0.09775435,0.01464475,-0.03105538,-0.11189373,0.14983475
-1,-0.06818427,-0.06148739,-0.01429201,-0.11313919,-0.10310125,0.00326569
-1,0.00076358,-0.03170527,0.0244685,-0.12670257,-0.1482274,-0.05562733
-1,-0.03657602,0.01939613,-0.07228478,-0.10119138,-0.04667081,-0.02535326
-1,-0.0501195,-0.01751351,0.02648325,-0.01458861,0.01648955,0.08632808
-1,-0.04539504,-0.0624096,-0.02346103,0.00344307,-0.05274324,-0.04333812
-1,-0.00530897,0.02518253,-0.05963807,-0.09537636,-0.12411802,-0.03757412
-1,0.04354673,0.03410831,-0.02556746,-0.06688376,-0.06101743,0.05510105
-1,-0.00598677,-0.02021023,0.0601541,-0.15796539,-0.12888188,0.02013745
-1,0.03556063,0.01084003,0.04856124,-0.12023192,-0.1854128,0.04959973
-1,-0.0372132,-0.04492885,-0.03001457,-0.14727963,-0.08419347,-0.05888708
-1,-0.00377755,-0.03861782,0.03791799,-0.09835373,-0.06406324,0.04927196
-1,-0.00787184,0.00123503,-0.00090811,0.05404638,-0.00330454,0.0449261
-1,-0.02024233,-0.09959855,0.03688373,-0.12178482,-0.16557748,0.01509184
-1,-0.14747982,-0.09228621,0.00596886,0.01470379,-0.02959303,-0.04587394
-1,0.00282625,-0.12019903,-0.07818102,-0.07097119,-0.07885013,0.06863792
-1,-0.05257752,-0.0398997,0.02402446,-0.13787229,-0.11600505,0.01491237
-1,-0.06568827,-0.04942477,-0.02761134,-0.07294171,-0.06020854,0.04349038
-1,-0.06104627,-0.05463271,0.01225607,-0.04534028,-0.02379803,0.01772233
-1,-0.01204351,-0.01354246,0.00660889,0.03551216,-0.0263402,-0.03194254
-1,-0.04293393,-0.01986679,-0.0086928,-0.09082163,-0.09129134,0.03392295
-1,-0.16627378,-0.18540727,-0.07372755,0.02500358,-0.00486564,0.03734019
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,0.00588345,0.03170876,0.03092072,-0.14366111,-0.14718561,-0.01689147
-1,-0.11776537,-0.08747956,0.01750244,-0.14192448,-0.08054479,0.02253355
-1,-0.0707466,-0.05893375,-0.03298712,-0.04631083,-0.01065669,0.00361786
-1,-0.08299713,-0.08932228,-0.01598777,-0.09865584,-0.04892679,-0.01089958
-1,-0.15602506,-0.10048816,0.05155429,0.02497254,-0.00941919,0.05387251
-1,-0.02137935,0.01564793,0.06289318,-0.03634548,-0.09104663,0.06096467
-1,-0.13374078,-0.07871171,0.05627995,0.03326115,-0.08873273,0.11054286
-1,0.0222205,0.03661125,-0.00328913,-0.06963623,-0.03955367,-0.04265451
-1,-0.04071237,-0.04808774,-0.02762203,-0.10244498,-0.08601621,0.00251466
-1,0.00015586,0.00010916,-0.04239445,-0.11586304,-0.16335692,-0.01316371
-1,0.05464841,0.01003603,0.02274802,-0.02384427,-0.07775907,0.00230453
-1,0.07342686,0.08821214,-0.00960989,-0.13486134,-0.11643906,0.02934044
-1,-0.06447013,0.0064409,0.00134673,-0.14371094,-0.11977513,-0.00380903
-1,0.1858819,0.03875939,-0.05719397,0.01400583,-0.0313589,-0.02649191
-1,-0.01012443,-0.03965436,0.00556312,-0.08036335,-0.01603405,0.05267728
-1,-0.12202506,-0.06169942,-0.11158834,-0.09478596,-0.04186174,0.07387756
-1,0.01923637,0.00402309,-0.03409661,-0.13245753,-0.14443424,-0.01388346
-1,-0.05086753,-0.0174276,-0.03765757,-0.10812369,-0.03281249,0.03067205
-1,-0.29764235,-0.35116853,-0.02038148,0.20836717,0.05609598,-0.02880883
-1,-0.04901384,0.02091006,-0.00725213,-0.12763351,-0.11152058,-0.01263717
-1,-0.01482136,-0.02595271,0.04167361,-0.09281824,-0.06495986,-0.00317985
-1,0.03342787,-0.05228601,0.0059215,-0.05309045,0.0136135,-0.10083076
-1,-0.04660437,-0.00136213,-0.01670679,0.04939451,-0.01030927,0.01453365
-1,-0.07811829,-0.11348309,-0.04066455,-0.00556541,-0.00551985,-0.01055769
-1,-0.12891969,-0.10051466,-0.02558542,-0.08034439,-0.13325853,0.03020097
-1,-0.07562652,-0.04348867,-0.02765487,-0.08604773,-0.1452521,-0.02332467
-1,-0.05065576,0.0234981,0.03491562,-0.07077472,-0.08923838,-0.01000759
-1,-0.09512488,0.12658741,0.02080898,0.11925667,0.13331633,0.03346804
-1,-0.03784662,-0.10120326,0.07876999,-0.07610368,-0.05469815,-0.07925577
-1,-0.06902222,0.0013412,-0.03985801,-0.12866987,-0.08918789,-0.06786461
-1,0.01032678,-0.01464486,-0.03427307,-0.08457535,-0.04104716,0.0386636
-1,-0.01923871,-0.06153929,0.03294783,-0.06042961,-0.13793498,0.03930744
-1,-0.03829617,-0.06806659,-0.02451121,-0.07937183,-0.13596314,-0.02193667
-1,-0.00787492,-0.0333615,-0.03655948,-0.17394999,-0.11875539,0.0663692
-1,-0.09066819,-0.08024675,0.12963611,-0.12528809,-0.11862646,0.03004794
-1,-0.04636753,-0.05447961,-0.01239969,-0.04306076,-0.06287221,0.06887413
-1,-0.00016871,-0.00385037,-0.04465319,-0.160225,-0.06746477,-0.01814119
-1,-0.05644348,-0.02408796,0.1574146,-0.00848216,-0.01100113,0.06791809
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,0.15175905,0.06365595,-0.0767091,0.03585246,-0.03464176,0.05423164
-1,-0.05385162,-0.02272668,-0.00657364,-0.03470451,-0.06360207,0.01421597
-1,-0.00298143,-0.03053972,-0.03290485,0.01222755,0.10888236,-0.03430159
-1,-0.0268976,-0.03934632,0.05193344,-0.11031545,-0.13754013,0.02321726
-1,-0.01575006,-0.01381759,-0.03032727,-0.06989354,-0.07760268,-0.01826748
-1,-0.17893379,-0.09850951,0.06184477,-0.01355364,-0.00330446,0.08116183
-1,0.0545732,0.04271489,0.03495051,-0.06747916,-0.04279502,0.02485141
-1,0.13597318,0.00342821,-0.01281907,0.25265448,-0.00961558,0.1006152
-1,-0.10860787,-0.03455208,-0.03737452,-0.12747387,-0.1369189,-0.05931451
-1,-0.09598563,-0.12498013,0.04413612,-0.11127735,-0.07082173,0.05989676
-1,-0.0168957,0.02473413,-0.04309313,-0.14666598,-0.14700935,-0.03244446
-1,-0.08710923,-0.08154406,0.00996004,0.00742234,-0.01333871,0.05714555
-1,0.03615183,0.00911934,-0.07626177,0.08610038,0.00483351,0.00214088
-1,-0.05213391,-0.09677265,0.02844309,-0.11640622,-0.02058133,-0.02629496
-1,0.06186689,-0.05901083,-0.04190366,-0.14271422,-0.08101257,-0.09456999
-1,-0.04436132,0.0179753,-0.02047595,-0.10350953,-0.15721602,0.05006911
-1,0.01675295,0.00096714,-0.04902323,-0.08107523,-0.10890997,0.00419635
-1,-0.05654746,-0.112119,-0.01697425,-0.08312651,-0.02577819,0.0113188
-1,-0.05040292,0.01166925,0.02080767,-0.08536364,-0.07807563,-0.02584221
-1,-0.00048304,-0.00920231,0.0115356,-0.17671463,-0.0697408,-0.04229232
-1,0.00010842,-0.0384393,-0.0428765,-0.07043536,-0.05266856,-0.00106396
-1,-0.00949526,-0.10343298,-0.01439651,-0.11350735,-0.12660835,-0.0409562
-1,-0.16291611,-0.18405298,-0.04259565,0.18976357,0.11490861,0.04092958
-1,-0.0187695,0.00928561,-0.037268,-0.1762599,-0.12488527,-0.01317773
-1,-0.01570952,0.01058695,-0.02283618,-0.08969059,-0.01983904,-0.05367529
-1,-0.00842122,-0.01265019,0.00389478,-0.09285405,-0.12408955,0.01564885
-1,-0.12324248,-0.04358128,-0.01644418,-0.08430282,-0.05307439,-0.01372902
-1,-0.07754422,-0.0430225,-0.00266645,-0.07055552,-0.14183702,-0.02674906
-1,-0.08510125,-0.09422595,0.03877394,-0.0202608,-0.04339569,0.03773751
-1,-0.1065253,-0.04338905,-0.02263556,0.05864403,0.04555403,0.00410105
-1,-0.06472137,-0.06383886,0.029614,-0.08151745,-0.11391816,-0.00723357
-1,-0.0088077,0.01654889,0.02435498,-0.12525738,-0.11593506,0.01915248
-1,-0.00742963,0.0044572,0.01651312,-0.11010519,-0.11340832,-0.05074498
-1,-0.05707717,-0.04213485,0.00980918,-0.12948839,-0.07321653,-0.0136561
-1,0.01924121,-0.06159776,0.01150428,0.07221265,-0.0441556,-0.00812597
-1,-0.02617982,-0.0720007,-0.0987037,-0.20015461,-0.0752665,-0.0346471
-1,-0.07897399,-0.12014253,0.03799939,-0.03970276,-0.00629303,0.04245859
-1,-0.09116881,-0.00942208,-0.13642723,-0.02282245,-0.01620978,-0.19177911
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,-0.05866402,-0.06218845,-0.03285959,-0.18708901,-0.06834461,-0.01065542
-1,0.0263743,0.06479917,0.03986751,-0.0618915,-0.00904232,-0.04183885
-1,0.02238136,-0.05347767,0.01186151,-0.10602927,-0.03244062,-0.03756672
-1,-0.00727534,-0.01886502,-0.00898419,-0.0655023,-0.03150214,0.02361234
-1,-0.02832167,0.06206945,0.12063012,-0.17628025,-0.11525263,-0.11040675
-1,-0.08738401,-0.06049184,-0.02031715,-0.09625183,-0.06630182,-0.03838122
-1,-0.1108417,0.00705922,-0.00352198,-0.11007003,-0.14519132,0.01013796
-1,-0.18946477,-0.17480258,0.05864376,0.07150548,0.07597451,0.00252988
-1,0.00549342,-0.04625222,0.00076157,-0.08691993,-0.14230608,0.05750947
-1,-0.18855236,-0.17706586,-0.04464842,0.11916898,0.07756179,-0.00256485
-1,0.00044816,-0.03660505,0.08919948,-0.02308595,-0.00550078,0.03943672
-1,0.01342504,-0.03167828,-0.03939647,-0.09233013,-0.0400711,0.00026346
-1,-0.05837752,-0.01645165,-0.01166936,-0.00518774,-0.00253261,0.00850572
-1,0.01843122,-0.0094845,-0.08644068,-0.13526478,-0.11155478,0.06984379
-1,0.02590728,0.06832785,-0.06685159,-0.15297787,-0.11543272,-0.00425752
-1,-0.04596273,-0.10284052,-0.00122404,-0.07697355,-0.13189024,0.07633658
-1,-0.08190545,-0.07963645,-0.04172049,-0.13504471,-0.15343619,-0.01521711
-1,-0.00397634,-0.00177328,-0.0396148,-0.15723933,-0.14667616,-0.00278001
-1,-0.06727154,-0.11276077,0.00806982,-0.11602121,-0.17383729,0.04749104
-1,0.04352848,-0.00247331,-0.00499524,0.08400268,-0.01883186,-0.02459734
-1,-0.38910186,-0.44708191,0.00667423,0.22561153,0.06544366,0.01780867
-1,-0.36687171,-0.30259762,-0.11512388,0.0742124,-0.02876345,-0.04953468
-1,-0.02131464,-0.07781742,-0.00754746,0.14332833,-0.04989885,-0.04265404
-1,0.02772227,-0.01725126,-0.06729829,-0.12838977,-0.07586273,0.01138576
-1,-0.02549455,-0.03055341,0.02529641,-0.05011808,-0.09072377,-0.05722519
-1,-0.02183109,-0.07180526,0.02752003,-0.09604744,-0.16166297,0.08932668
-1,-0.08888166,0.0139284,0.01834824,-0.28096596,-0.14517571,-0.0366121
-1,0.01385779,0.02619398,-0.01782374,-0.06425399,-0.08008491,-0.08127792
-1,0.05654092,0.00168512,-0.0562744,-0.11292399,-0.13727052,0.02782197
-1,-0.05569793,-0.05798721,-0.00031071,-0.1623377,-0.19306119,0.08120268
-1,-0.03127243,-0.03919538,0.03695915,-0.06138215,-0.01332323,-0.05243784
-1,-0.00316898,0.02974589,-0.00672895,-0.2196987,-0.15413779,0.0463011
-1,-0.14591038,-0.05120049,0.02165652,-0.13476425,-0.07865419,0.05472854
-1,-0.16604016,-0.11218169,0.01407891,-0.08574051,0.06280029,0.0267211
