"Class","gaac_0","gaac_1","gaac_2","gaac_3","gaac_4"
1,0.435314685315,0.111888111888,0.164335664336,0.0594405594406,0.229020979021
1,0.457538994801,0.107452339688,0.161178509532,0.0641247833622,0.209705372617
1,0.397297297297,0.118918918919,0.148648648649,0.0891891891892,0.245945945946
1,0.461538461538,0.104615384615,0.153846153846,0.0676923076923,0.212307692308
1,0.441860465116,0.132558139535,0.160465116279,0.046511627907,0.218604651163
1,0.420955882353,0.121323529412,0.163602941176,0.0533088235294,0.240808823529
1,0.43023255814,0.132558139535,0.16511627907,0.046511627907,0.225581395349
1,0.502127659574,0.108510638298,0.11914893617,0.0531914893617,0.217021276596
1,0.47965738758,0.122055674518,0.134903640257,0.0556745182013,0.207708779443
1,0.482905982906,0.108974358974,0.134615384615,0.0576923076923,0.215811965812
1,0.471794871795,0.128205128205,0.133333333333,0.034188034188,0.232478632479
1,0.452991452991,0.129914529915,0.14358974359,0.0290598290598,0.244444444444
1,0.448,0.128,0.154,0.054,0.216
1,0.436893203883,0.130097087379,0.135922330097,0.0873786407767,0.209708737864
1,0.433734939759,0.144578313253,0.13734939759,0.0771084337349,0.207228915663
1,0.452784503632,0.128329297821,0.128329297821,0.0774818401937,0.213075060533
1,0.378378378378,0.132882882883,0.15990990991,0.101351351351,0.227477477477
1,0.373873873874,0.137387387387,0.166666666667,0.105855855856,0.216216216216
1,0.411192214112,0.136253041363,0.16301703163,0.0778588807786,0.211678832117
1,0.397014925373,0.161194029851,0.158208955224,0.0776119402985,0.205970149254
1,0.406528189911,0.142433234421,0.157270029674,0.0979228486647,0.195845697329
1,0.434497816594,0.115720524017,0.117903930131,0.0851528384279,0.24672489083
1,0.432367149758,0.123188405797,0.135265700483,0.0821256038647,0.227053140097
1,0.404017857143,0.122767857143,0.149553571429,0.104910714286,0.21875
1,0.430803571429,0.113839285714,0.122767857143,0.0982142857143,0.234375
1,0.475570032573,0.120521172638,0.130293159609,0.0586319218241,0.214983713355
1,0.474025974026,0.113636363636,0.123376623377,0.0551948051948,0.233766233766
1,0.518617021277,0.109042553191,0.109042553191,0.0478723404255,0.215425531915
1,0.490716180371,0.106100795756,0.116710875332,0.0557029177719,0.230769230769
1,0.456989247312,0.118279569892,0.134408602151,0.0537634408602,0.236559139785
1,0.453551912568,0.131147540984,0.147540983607,0.0737704918033,0.193989071038
1,0.447284345048,0.124600638978,0.130990415335,0.0766773162939,0.220447284345
1,0.457317073171,0.109756097561,0.125,0.0762195121951,0.231707317073
1,0.450292397661,0.140350877193,0.143274853801,0.0818713450292,0.184210526316
1,0.413043478261,0.173913043478,0.152173913043,0.0434782608696,0.217391304348
1,0.406593406593,0.197802197802,0.142857142857,0.043956043956,0.208791208791
1,0.406896551724,0.137931034483,0.110344827586,0.0896551724138,0.255172413793
1,0.393867924528,0.13679245283,0.245283018868,0.061320754717,0.162735849057
1,0.418823529412,0.131764705882,0.218823529412,0.0635294117647,0.167058823529
1,0.405152224824,0.117096018735,0.210772833724,0.0608899297424,0.206088992974
1,0.424460431655,0.126618705036,0.162589928058,0.0748201438849,0.211510791367
1,0.405483405483,0.125541125541,0.165945165945,0.0721500721501,0.23088023088
1,0.412698412698,0.125541125541,0.160173160173,0.0721500721501,0.229437229437
1,0.447457627119,0.15593220339,0.172881355932,0.0508474576271,0.172881355932
1,0.41156462585,0.15306122449,0.176870748299,0.047619047619,0.210884353741
1,0.419795221843,0.167235494881,0.191126279863,0.0443686006826,0.17747440273
1,0.479768786127,0.130057803468,0.164739884393,0.0578034682081,0.167630057803
1,0.472527472527,0.164835164835,0.142857142857,0.0549450549451,0.164835164835
1,0.417085427136,0.13567839196,0.165829145729,0.0527638190955,0.22864321608
1,0.478723404255,0.13829787234,0.18085106383,0.0425531914894,0.159574468085
1,0.457446808511,0.117021276596,0.18085106383,0.0425531914894,0.202127659574
1,0.447916666667,0.135416666667,0.177083333333,0.0208333333333,0.21875
1,0.472118959108,0.104089219331,0.161710037175,0.0297397769517,0.232342007435
1,0.502762430939,0.106813996317,0.145488029466,0.0276243093923,0.217311233886
1,0.4375,0.122023809524,0.133928571429,0.0654761904762,0.241071428571
1,0.396721311475,0.127868852459,0.181967213115,0.0344262295082,0.259016393443
1,0.331730769231,0.129807692308,0.129807692308,0.120192307692,0.288461538462
1,0.356435643564,0.133663366337,0.143564356436,0.118811881188,0.247524752475
1,0.35175879397,0.13567839196,0.155778894472,0.110552763819,0.246231155779
1,0.378787878788,0.106060606061,0.181818181818,0.121212121212,0.212121212121
1,0.486153846154,0.12,0.141538461538,0.0615384615385,0.190769230769
1,0.411392405063,0.118143459916,0.143459915612,0.0991561181435,0.227848101266
1,0.4375,0.130681818182,0.139204545455,0.0681818181818,0.224431818182
1,0.452054794521,0.107305936073,0.159817351598,0.0821917808219,0.198630136986
1,0.491803278689,0.0936768149883,0.149882903981,0.0538641686183,0.210772833724
1,0.43665158371,0.108597285068,0.160633484163,0.0701357466063,0.223981900452
1,0.459302325581,0.119186046512,0.119186046512,0.0755813953488,0.226744186047
1,0.447811447811,0.107744107744,0.138047138047,0.0505050505051,0.255892255892
1,0.473867595819,0.118466898955,0.135888501742,0.0662020905923,0.205574912892
1,0.48322147651,0.124161073826,0.144295302013,0.0671140939597,0.181208053691
1,0.473529411765,0.114705882353,0.126470588235,0.05,0.235294117647
1,0.432352941176,0.111764705882,0.117647058824,0.0705882352941,0.267647058824
1,0.451038575668,0.127596439169,0.13056379822,0.0623145400593,0.228486646884
1,0.421621621622,0.112162162162,0.127027027027,0.0959459459459,0.243243243243
1,0.387700534759,0.116310160428,0.136363636364,0.096256684492,0.263368983957
1,0.42816091954,0.112068965517,0.139367816092,0.0761494252874,0.244252873563
1,0.502941176471,0.123529411765,0.120588235294,0.0588235294118,0.194117647059
1,0.465,0.1325,0.1525,0.0575,0.1925
1,0.394849785408,0.150214592275,0.158798283262,0.0944206008584,0.201716738197
1,0.4,0.117777777778,0.142222222222,0.102222222222,0.237777777778
1,0.444444444444,0.103174603175,0.150793650794,0.0674603174603,0.234126984127
1,0.48275862069,0.115763546798,0.12315270936,0.0270935960591,0.251231527094
1,0.450199203187,0.129482071713,0.141434262948,0.0498007968127,0.229083665339
1,0.454830614806,0.129234629862,0.141154328733,0.0664993726474,0.208281053952
1,0.480519480519,0.107142857143,0.123376623377,0.0584415584416,0.230519480519
1,0.493548387097,0.11935483871,0.116129032258,0.0645161290323,0.206451612903
1,0.506738544474,0.10781671159,0.099730458221,0.0566037735849,0.229110512129
1,0.41265060241,0.126506024096,0.153614457831,0.0903614457831,0.21686746988
1,0.46587537092,0.124629080119,0.157270029674,0.0652818991098,0.186943620178
1,0.451923076923,0.274038461538,0.0432692307692,0.0192307692308,0.211538461538
1,0.395604395604,0.10989010989,0.0989010989011,0.0824175824176,0.313186813187
1,0.458333333333,0.1,0.15,0.075,0.216666666667
1,0.409871244635,0.109442060086,0.18669527897,0.0450643776824,0.248927038627
1,0.394456289979,0.108742004264,0.217484008529,0.0383795309168,0.240938166311
1,0.359090909091,0.143181818182,0.229545454545,0.0590909090909,0.209090909091
1,0.48,0.149090909091,0.170909090909,0.0472727272727,0.152727272727
1,0.438356164384,0.154109589041,0.191780821918,0.0376712328767,0.178082191781
1,0.464912280702,0.134502923977,0.169590643275,0.0497076023392,0.181286549708
1,0.426767676768,0.141414141414,0.151515151515,0.0530303030303,0.227272727273
1,0.432911392405,0.141772151899,0.169620253165,0.0582278481013,0.19746835443
1,0.402010050251,0.125628140704,0.155778894472,0.0201005025126,0.29648241206
1,0.374301675978,0.134078212291,0.245810055866,0.0391061452514,0.206703910615
1,0.44,0.12,0.18,0.05,0.21
1,0.506469500924,0.118299445471,0.157116451017,0.0277264325323,0.190388170055
1,0.463955637708,0.112754158965,0.157116451017,0.0277264325323,0.238447319778
1,0.431855500821,0.11986863711,0.170771756979,0.0394088669951,0.238095238095
1,0.4368,0.128,0.1616,0.0368,0.2368
1,0.415841584158,0.108910891089,0.148514851485,0.10396039604,0.222772277228
1,0.358208955224,0.119402985075,0.134328358209,0.119402985075,0.268656716418
1,0.333333333333,0.106060606061,0.166666666667,0.121212121212,0.272727272727
1,0.550314465409,0.0911949685535,0.125786163522,0.0377358490566,0.194968553459
1,0.437246963563,0.141700404858,0.153846153846,0.0769230769231,0.19028340081
1,0.408888888889,0.16,0.115555555556,0.0844444444444,0.231111111111
1,0.551204819277,0.105421686747,0.117469879518,0.0481927710843,0.177710843373
-1,0.374745417515,0.146639511202,0.162932790224,0.0936863543788,0.22199592668
-1,0.419019316493,0.130757800892,0.160475482912,0.0846953937593,0.205052005944
-1,0.364438839849,0.136191677175,0.108448928121,0.119798234552,0.271122320303
-1,0.383783783784,0.210810810811,0.135135135135,0.0648648648649,0.205405405405
-1,0.343450479233,0.130990415335,0.164536741214,0.11821086262,0.242811501597
-1,0.415909090909,0.130681818182,0.161363636364,0.0772727272727,0.214772727273
-1,0.369565217391,0.175465838509,0.172360248447,0.105590062112,0.17701863354
-1,0.441542288557,0.126865671642,0.149253731343,0.0609452736318,0.221393034826
-1,0.404973357016,0.140319715808,0.13676731794,0.0959147424512,0.222024866785
-1,0.345543345543,0.151404151404,0.164835164835,0.126984126984,0.211233211233
-1,0.38407079646,0.155752212389,0.166371681416,0.102654867257,0.191150442478
-1,0.449275362319,0.115942028986,0.202898550725,0.0289855072464,0.202898550725
-1,0.374581939799,0.107023411371,0.133779264214,0.0869565217391,0.297658862876
-1,0.429292929293,0.131313131313,0.136363636364,0.0808080808081,0.222222222222
-1,0.457700650759,0.125813449024,0.117136659436,0.0650759219089,0.234273318872
-1,0.353896103896,0.152597402597,0.11038961039,0.100649350649,0.282467532468
-1,0.337528604119,0.151029748284,0.12585812357,0.12356979405,0.262013729977
-1,0.370114942529,0.126436781609,0.151724137931,0.124137931034,0.227586206897
-1,0.38337182448,0.129330254042,0.163972286374,0.0969976905312,0.226327944573
-1,0.379533678756,0.132124352332,0.108808290155,0.089378238342,0.290155440415
-1,0.36,0.24,0.154285714286,0.0457142857143,0.2
-1,0.341463414634,0.142857142857,0.11149825784,0.1393728223,0.264808362369
-1,0.361445783133,0.156626506024,0.10843373494,0.0753012048193,0.298192771084
-1,0.365111561866,0.160243407708,0.150101419878,0.101419878296,0.223123732252
-1,0.361194029851,0.146268656716,0.113432835821,0.0835820895522,0.29552238806
-1,0.335748792271,0.157004830918,0.130434782609,0.101449275362,0.275362318841
-1,0.369444444444,0.161111111111,0.191666666667,0.0611111111111,0.216666666667
-1,0.39898989899,0.143939393939,0.164141414141,0.0542929292929,0.238636363636
-1,0.373015873016,0.126984126984,0.166666666667,0.115079365079,0.218253968254
-1,0.366197183099,0.159624413146,0.12676056338,0.075117370892,0.272300469484
-1,0.398826979472,0.146627565982,0.134897360704,0.0674486803519,0.25219941349
-1,0.413669064748,0.143884892086,0.156474820144,0.091726618705,0.194244604317
-1,0.355263157895,0.142543859649,0.103070175439,0.114035087719,0.285087719298
-1,0.389189189189,0.12972972973,0.145945945946,0.0756756756757,0.259459459459
-1,0.382183908046,0.146551724138,0.166666666667,0.0804597701149,0.224137931034
-1,0.386287625418,0.130434782609,0.155518394649,0.107023411371,0.220735785953
-1,0.385585585586,0.174774774775,0.147747747748,0.0882882882883,0.203603603604
-1,0.455172413793,0.0827586206897,0.172413793103,0.0551724137931,0.234482758621
-1,0.358722358722,0.135135135135,0.15601965602,0.105651105651,0.244471744472
-1,0.395973154362,0.167785234899,0.174496644295,0.0738255033557,0.187919463087
-1,0.380697050938,0.1581769437,0.142091152815,0.0750670241287,0.243967828418
-1,0.360995850622,0.153526970954,0.124481327801,0.105809128631,0.255186721992
-1,0.428571428571,0.12987012987,0.12987012987,0.0714285714286,0.24025974026
-1,0.386111111111,0.161111111111,0.166666666667,0.0583333333333,0.227777777778
-1,0.36,0.152941176471,0.169411764706,0.0823529411765,0.235294117647
-1,0.382445141066,0.164576802508,0.155172413793,0.0924764890282,0.205329153605
-1,0.367741935484,0.135483870968,0.177419354839,0.103225806452,0.216129032258
-1,0.27731092437,0.134453781513,0.176470588235,0.126050420168,0.285714285714
-1,0.374100719424,0.172661870504,0.129496402878,0.0575539568345,0.26618705036
-1,0.356223175966,0.156652360515,0.171673819742,0.107296137339,0.208154506438
-1,0.399711399711,0.1443001443,0.147186147186,0.0750360750361,0.233766233766
-1,0.414772727273,0.131818181818,0.157954545455,0.0761363636364,0.219318181818
-1,0.431677018634,0.127329192547,0.130434782609,0.0900621118012,0.22049689441
-1,0.425675675676,0.148648648649,0.158783783784,0.0439189189189,0.222972972973
-1,0.446666666667,0.117777777778,0.135555555556,0.0911111111111,0.208888888889
-1,0.401015228426,0.137055837563,0.164128595601,0.093062605753,0.204737732657
-1,0.362352941176,0.176470588235,0.169411764706,0.0894117647059,0.202352941176
-1,0.41125,0.11375,0.15875,0.07,0.24625
-1,0.371169125993,0.16685584563,0.16799091941,0.0771850170261,0.216799091941
-1,0.388261851016,0.133182844244,0.144469525959,0.0948081264108,0.23927765237
-1,0.373493975904,0.143072289157,0.16265060241,0.100903614458,0.219879518072
-1,0.390763765542,0.142095914742,0.159857904085,0.0941385435169,0.213143872114
-1,0.370460048426,0.138014527845,0.174334140436,0.09200968523,0.225181598063
-1,0.415094339623,0.11320754717,0.11320754717,0.0707547169811,0.287735849057
-1,0.407158836689,0.116331096197,0.145413870246,0.107382550336,0.223713646532
-1,0.381081081081,0.164864864865,0.167567567568,0.0621621621622,0.224324324324
-1,0.360335195531,0.153631284916,0.201117318436,0.0502793296089,0.234636871508
-1,0.457680250784,0.103448275862,0.144200626959,0.0501567398119,0.244514106583
-1,0.393023255814,0.13488372093,0.16976744186,0.102325581395,0.2
-1,0.342163355408,0.150110375276,0.123620309051,0.130242825607,0.253863134658
-1,0.438596491228,0.137844611529,0.0902255639098,0.0852130325815,0.248120300752
-1,0.405963302752,0.116972477064,0.133027522936,0.0802752293578,0.26376146789
-1,0.419913419913,0.131313131313,0.15873015873,0.0808080808081,0.209235209235
-1,0.388609715243,0.147403685092,0.170854271357,0.0921273031826,0.201005025126
-1,0.326203208556,0.146167557932,0.162210338681,0.133689839572,0.231729055258
-1,0.443396226415,0.125786163522,0.122641509434,0.0754716981132,0.232704402516
-1,0.346895074946,0.177730192719,0.175588865096,0.109207708779,0.190578158458
-1,0.389473684211,0.136842105263,0.157894736842,0.0894736842105,0.226315789474
-1,0.42698019802,0.117574257426,0.163366336634,0.0742574257426,0.217821782178
-1,0.393719806763,0.111111111111,0.101449275362,0.0990338164251,0.294685990338
-1,0.366477272727,0.159090909091,0.161931818182,0.0738636363636,0.238636363636
-1,0.35,0.156896551724,0.127586206897,0.098275862069,0.26724137931
-1,0.390243902439,0.114634146341,0.156097560976,0.0780487804878,0.260975609756
-1,0.349328214971,0.128598848369,0.119001919386,0.122840690979,0.280230326296
-1,0.355555555556,0.133333333333,0.16,0.124444444444,0.226666666667
-1,0.338028169014,0.152582159624,0.136150234742,0.0774647887324,0.295774647887
-1,0.438888888889,0.116666666667,0.0777777777778,0.0888888888889,0.277777777778
-1,0.41628440367,0.128440366972,0.153669724771,0.0768348623853,0.224770642202
-1,0.345153664303,0.146572104019,0.12293144208,0.115839243499,0.269503546099
-1,0.41369047619,0.127976190476,0.127976190476,0.0654761904762,0.264880952381
-1,0.358208955224,0.125,0.141791044776,0.117537313433,0.257462686567
-1,0.313174946004,0.140388768898,0.166306695464,0.125269978402,0.254859611231
-1,0.325555555556,0.15,0.121111111111,0.113333333333,0.29
-1,0.404388714734,0.137931034483,0.144200626959,0.103448275862,0.210031347962
-1,0.431055900621,0.119254658385,0.142857142857,0.0596273291925,0.247204968944
-1,0.349056603774,0.221698113208,0.160377358491,0.0566037735849,0.212264150943
-1,0.340163934426,0.174180327869,0.155737704918,0.104508196721,0.225409836066
-1,0.374045801527,0.125954198473,0.154580152672,0.104961832061,0.240458015267
-1,0.414893617021,0.13829787234,0.18085106383,0.031914893617,0.234042553191
-1,0.392156862745,0.176470588235,0.147058823529,0.117647058824,0.166666666667
-1,0.368951612903,0.167338709677,0.153225806452,0.0947580645161,0.215725806452
-1,0.391176470588,0.147058823529,0.138235294118,0.0764705882353,0.247058823529
-1,0.384711779449,0.151629072682,0.134085213033,0.0401002506266,0.289473684211
-1,0.425266903915,0.158362989324,0.156583629893,0.0907473309609,0.169039145907
-1,0.38900203666,0.137474541752,0.135437881874,0.0692464358452,0.26883910387
-1,0.439739413681,0.14657980456,0.144951140065,0.0553745928339,0.21335504886
-1,0.429447852761,0.159509202454,0.122699386503,0.0490797546012,0.239263803681
-1,0.351351351351,0.159159159159,0.123123123123,0.108108108108,0.258258258258
-1,0.440129449838,0.119741100324,0.168284789644,0.0485436893204,0.223300970874
-1,0.343642611684,0.154639175258,0.144329896907,0.106529209622,0.250859106529
-1,0.453924914676,0.143344709898,0.184300341297,0.0477815699659,0.170648464164
-1,0.46783625731,0.140350877193,0.146198830409,0.0877192982456,0.157894736842
-1,0.43023255814,0.139534883721,0.133720930233,0.093023255814,0.203488372093
-1,0.5,0.148936170213,0.18085106383,0.0425531914894,0.127659574468
-1,0.435,0.14,0.1325,0.0725,0.22
-1,0.386091127098,0.158273381295,0.15587529976,0.0911270983213,0.208633093525
-1,0.4,0.117808219178,0.178082191781,0.0794520547945,0.224657534247
-1,0.44165621079,0.111668757842,0.141781681305,0.0589711417817,0.245922208281
-1,0.376163873371,0.148975791434,0.106145251397,0.109869646182,0.258845437616
-1,0.442196531792,0.147398843931,0.130057803468,0.0317919075145,0.248554913295
-1,0.394285714286,0.205714285714,0.142857142857,0.0571428571429,0.2
-1,0.362886597938,0.179381443299,0.164948453608,0.109278350515,0.183505154639
-1,0.395480225989,0.214689265537,0.152542372881,0.0395480225989,0.197740112994
-1,0.519083969466,0.119592875318,0.114503816794,0.0483460559796,0.198473282443
-1,0.448170731707,0.100609756098,0.103658536585,0.0853658536585,0.262195121951
-1,0.368298368298,0.142191142191,0.158508158508,0.0885780885781,0.242424242424
-1,0.325892857143,0.152901785714,0.141741071429,0.104910714286,0.274553571429
-1,0.386335403727,0.139130434783,0.113043478261,0.0869565217391,0.274534161491
-1,0.351724137931,0.146551724138,0.139655172414,0.11724137931,0.244827586207
-1,0.366430260047,0.137115839243,0.141843971631,0.0874704491726,0.267139479905
-1,0.361502347418,0.145539906103,0.1220657277,0.0845070422535,0.286384976526
-1,0.405529953917,0.129032258065,0.170506912442,0.0552995391705,0.239631336406
-1,0.395348837209,0.136434108527,0.144186046512,0.0961240310078,0.227906976744
-1,0.38785046729,0.126168224299,0.0934579439252,0.0841121495327,0.308411214953
-1,0.433242506812,0.136239782016,0.141689373297,0.0599455040872,0.228882833787
-1,0.469194312796,0.132701421801,0.151658767773,0.0379146919431,0.208530805687
-1,0.318376068376,0.168803418803,0.145299145299,0.117521367521,0.25
-1,0.431960049938,0.10861423221,0.143570536829,0.0649188514357,0.250936329588
-1,0.448979591837,0.102040816327,0.107142857143,0.0765306122449,0.265306122449
-1,0.423758865248,0.141843971631,0.150709219858,0.0904255319149,0.193262411348
-1,0.331775700935,0.168224299065,0.130841121495,0.107476635514,0.261682242991
