"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.1108417,0.00705922,-0.00352198,-0.11007003,-0.14519132,0.01013796
-1,-0.03784662,-0.10120326,0.07876999,-0.07610368,-0.05469815,-0.07925577
-1,-0.14775113,-0.10324467,0.02463895,0.01118504,-0.03050367,0.10643485
-1,-0.0548554,-0.03244876,0.01293077,-0.05658507,-0.01232139,0.04583535
-1,0.01913529,-0.01819132,0.013412,-0.11117182,-0.1010261,0.03731193
-1,0.04822392,0.09932842,0.05215233,0.07377574,-0.0413626,-0.01366168
-1,-0.18855236,-0.17706586,-0.04464842,0.11916898,0.07756179,-0.00256485
-1,-0.11387248,-0.1546532,-0.03988019,-0.06692783,-0.05013741,-0.03701869
-1,0.08541869,0.02357938,-0.12613932,-0.13877013,-0.11970172,-0.01840057
-1,0.01531536,0.02600206,-0.02748365,-0.09804796,-0.06562506,-0.06307193
-1,-0.06776047,-0.10255688,-0.02602737,-0.18433308,-0.1763842,0.00328267
-1,-0.03548739,-0.0524133,0.01514128,-0.02621993,-0.06177429,0.01717681
-1,-0.03199022,-0.04024077,-0.03992174,-0.1580204,-0.16458373,-0.02718189
-1,0.00599197,0.00014452,0.01290784,-0.13551954,-0.14057317,0.05769663
-1,0.00015586,0.00010916,-0.04239445,-0.11586304,-0.16335692,-0.01316371
-1,-0.13340794,-0.0887189,0.05568862,-0.02115809,-0.07792048,0.06769667
-1,0.01675295,0.00096714,-0.04902323,-0.08107523,-0.10890997,0.00419635
-1,-0.02131464,-0.07781742,-0.00754746,0.14332833,-0.04989885,-0.04265404
-1,-0.10435766,-0.09703629,0.05648431,-0.04038365,-0.02082402,0.04746764
-1,-0.07811829,-0.11348309,-0.04066455,-0.00556541,-0.00551985,-0.01055769
-1,-0.06466443,-0.00245911,-0.04250231,0.00062633,-0.10369769,0.04387336
-1,-0.01565109,-0.04454167,-0.01685899,-0.16039942,-0.1918361,0.02714773
-1,-0.00377755,-0.03861782,0.03791799,-0.09835373,-0.06406324,0.04927196
-1,-0.04436132,0.0179753,-0.02047595,-0.10350953,-0.15721602,0.05006911
-1,-0.03045291,-0.02810709,0.07413073,-0.04659512,-0.09927608,0.06325499
-1,-0.05257752,-0.0398997,0.02402446,-0.13787229,-0.11600505,0.01491237
-1,-0.05213391,-0.09677265,0.02844309,-0.11640622,-0.02058133,-0.02629496
-1,-0.10253226,-0.1140459,0.08627985,0.02397556,-0.01900405,0.05032666
-1,0.01923637,0.00402309,-0.03409661,-0.13245753,-0.14443424,-0.01388346
-1,0.02590728,0.06832785,-0.06685159,-0.15297787,-0.11543272,-0.00425752
-1,-0.05707717,-0.04213485,0.00980918,-0.12948839,-0.07321653,-0.0136561
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,-0.00097516,0.00871812,-0.03303866,-0.11707042,-0.1067331,-0.03796143
-1,0.00371493,0.02059796,0.00254932,-0.10131288,-0.12309626,0.04760803
-1,-0.04564923,-0.04383401,-0.04439912,0.02029707,0.00081954,0.00028008
-1,-0.08510125,-0.09422595,0.03877394,-0.0202608,-0.04339569,0.03773751
-1,-0.05065576,0.0234981,0.03491562,-0.07077472,-0.08923838,-0.01000759
-1,0.00143998,-0.00240073,-0.01170195,-0.07577184,-0.06554421,-0.06938221
-1,-0.04887061,-0.05063165,-0.00363122,-0.0758191,-0.05060276,0.05552822
-1,-0.06818427,-0.06148739,-0.01429201,-0.11313919,-0.10310125,0.00326569
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,0.01586111,0.00078479,-0.02785486,-0.10441367,-0.10101533,0.01026922
-1,-0.04901384,0.02091006,-0.00725213,-0.12763351,-0.11152058,-0.01263717
-1,-0.10175613,-0.05509995,-0.07573599,-0.10110136,-0.02173688,-0.04218466
-1,-0.08959266,-0.08150028,-0.04609745,-0.02339451,-0.13370087,-0.03022327
-1,-0.06305885,0.00457188,0.03324057,-0.10467761,-0.07016667,0.00256121
-1,-0.01923871,-0.06153929,0.03294783,-0.06042961,-0.13793498,0.03930744
-1,-0.05644348,-0.02408796,0.1574146,-0.00848216,-0.01100113,0.06791809
-1,-0.03924857,-0.06012859,-0.01423817,-0.16927788,-0.12764671,0.03464953
-1,-0.03341695,-0.09329,-0.01448977,-0.27523077,-0.2736683,-0.02293765
-1,-0.07266864,-0.08514985,0.00142527,0.0399423,0.00061149,0.04946552
-1,-0.08256778,-0.01853242,-0.00520782,-0.09058681,-0.06481682,-0.00231612
-1,0.0381857,0.03008189,-0.0013862,-0.05333358,-0.04353354,-0.01277013
-1,-0.06456828,-0.03231179,-0.02212476,-0.08244052,-0.06398387,0.05671607
-1,-0.01857091,0.07122773,-0.06550105,-0.11366234,-0.07467208,0.02548556
-1,-0.09416175,-0.07534088,-0.01477659,-0.10917848,-0.10075786,-0.03346903
-1,-0.08956918,-0.03595595,-0.03537346,-0.10336766,-0.06717559,0.00832061
-1,0.23522397,0.23226098,0.02605889,-0.06680144,0.01773808,-0.08319473
-1,0.15864369,0.03323877,0.13849588,-0.09018531,-0.11828656,-0.07218533
-1,-0.09066819,-0.08024675,0.12963611,-0.12528809,-0.11862646,0.03004794
-1,-0.05819034,-0.05933491,-0.02612984,0.03424056,0.02038534,0.03035856
-1,0.02950033,-0.00080313,0.02593803,-0.10885292,-0.05904902,0.03938315
-1,-0.04071237,-0.04808774,-0.02762203,-0.10244498,-0.08601621,0.00251466
-1,-0.05654746,-0.112119,-0.01697425,-0.08312651,-0.02577819,0.0113188
-1,-0.03829617,-0.06806659,-0.02451121,-0.07937183,-0.13596314,-0.02193667
-1,0.0570824,0.03694646,0.01756949,-0.07042637,-0.04306839,0.04641473
-1,-0.03657602,0.01939613,-0.07228478,-0.10119138,-0.04667081,-0.02535326
-1,-0.0317718,-0.10320663,0.09845639,-0.07311254,-0.08311588,0.02621727
-1,-0.0180603,-0.05858617,0.12576431,-0.01724021,-0.03132313,0.03022319
-1,-0.05862584,-0.08132301,-0.04511556,-0.10425434,-0.17650262,0.08450475
-1,0.00597223,-0.00382109,0.03436376,-0.14043334,-0.04859312,-0.04200426
-1,-0.00909618,-0.03698429,-0.04601109,-0.08975309,-0.10009674,0.02783842
-1,-0.09598563,-0.12498013,0.04413612,-0.11127735,-0.07082173,0.05989676
-1,-0.14747982,-0.09228621,0.00596886,0.01470379,-0.02959303,-0.04587394
-1,-0.02617982,-0.0720007,-0.0987037,-0.20015461,-0.0752665,-0.0346471
-1,-0.08378038,-0.07487666,0.01158055,-0.09117711,-0.08950103,-0.01968794
-1,-0.04775144,-0.04855781,-0.00882899,0.14728035,0.00201917,0.00980876
-1,0.00303511,0.02829994,-0.02051156,-0.077198,-0.04226434,-0.05545039
-1,-0.44662629,-0.32702614,-0.00333229,0.3844937,0.1207988,-0.00014616
-1,-0.05061735,-0.02127444,-0.02656866,-0.11844531,-0.12477772,-0.01476094
-1,0.04375871,-0.02070018,-0.00184853,-0.06347421,-0.11980373,-0.00356638
-1,-0.03937732,-0.08504833,0.00409354,-0.04530598,-0.05420149,0.08852132
-1,0.07020904,0.08518305,0.01438948,-0.12515278,-0.08933258,-0.06512554
-1,0.01377358,0.00933727,-0.06829062,-0.05176979,-0.00523316,-0.03462395
-1,-0.36687171,-0.30259762,-0.11512388,0.0742124,-0.02876345,-0.04953468
-1,-0.10945369,-0.09150833,0.03867822,-0.12988699,-0.09379745,0.00081664
-1,-0.03147266,-0.0104991,0.02086305,-0.12127638,-0.14513971,0.04058434
-1,-0.11776537,-0.08747956,0.01750244,-0.14192448,-0.08054479,0.02253355
-1,-0.38073119,-0.3531281,0.00615432,0.07303203,-0.00877129,0.05725492
-1,-0.14108475,-0.08949152,-0.10416527,-0.06599205,-0.04452116,-0.07885547
-1,-0.00817713,0.00706167,0.04341409,-0.11546017,-0.11276873,0.02279763
-1,-0.04864113,0.0034929,-0.06577004,-0.14441535,-0.15881724,0.04715362
-1,0.05405502,-0.03647011,0.00501047,-0.0539494,-0.01254688,-0.00267497
-1,-0.00468287,-0.0147367,-0.04456242,-0.07605638,-0.0903527,0.01422814
-1,0.07895848,0.0811899,-0.03040662,0.00967533,-0.12869083,0.0291987
-1,0.0356629,-0.01341597,-0.06473446,0.03251362,0.04673496,0.04029462
-1,-0.08524337,-0.00720159,0.0207595,-0.13897742,-0.14297276,0.01313349
-1,-0.09750054,-0.1019842,0.0070618,-0.04686429,-0.01466634,-0.01382417
-1,0.00510133,0.03680951,-0.03675896,-0.15308107,-0.07225672,-0.07177867
-1,0.0347154,-0.00992651,0.00270973,-0.04766621,-0.06612766,-0.02927767
-1,0.06587338,0.01391724,0.02316338,-0.11142696,-0.08477752,-0.04810604
-1,-0.0486441,-0.07828282,-0.05346095,-0.09860586,-0.08932222,0.01869745
-1,-0.00595348,0.0119698,-0.05193089,0.03410198,-0.0669249,0.01682339
-1,-0.06017898,-0.04075527,0.04381687,-0.09169624,-0.10739174,-0.0190889
-1,0.0222205,0.03661125,-0.00328913,-0.06963623,-0.03955367,-0.04265451
-1,-0.02081263,-0.05432859,0.0001482,-0.03581151,-0.12577264,0.04331464
-1,0.01843122,-0.0094845,-0.08644068,-0.13526478,-0.11155478,0.06984379
-1,-0.0269293,-0.08316114,0.01817749,0.17869051,0.12200932,-0.08756039
-1,0.0029647,-0.00911036,-0.07628294,-0.03340228,0.00371023,-0.02881924
-1,-0.16627378,-0.18540727,-0.07372755,0.02500358,-0.00486564,0.03734019
-1,0.12538497,0.01632383,0.15350726,-0.06377523,-0.1445986,0.02423447
-1,0.02238136,-0.05347767,0.01186151,-0.10602927,-0.03244062,-0.03756672
-1,-0.09116881,-0.00942208,-0.13642723,-0.02282245,-0.01620978,-0.19177911
-1,-0.00842122,-0.01265019,0.00389478,-0.09285405,-0.12408955,0.01564885
-1,0.03405609,0.02068314,-0.00027731,-0.13824356,-0.12573177,-0.01766738
-1,-0.04540547,-0.17862328,-0.0044743,-0.07464608,-0.04434263,-0.00151822
-1,0.00549342,-0.04625222,0.00076157,-0.08691993,-0.14230608,0.05750947
-1,0.05654092,0.00168512,-0.0562744,-0.11292399,-0.13727052,0.02782197
-1,-0.02411817,-0.03315351,-0.02305902,-0.0365727,-0.08606191,-0.02371998
-1,-0.02912858,-0.01673982,-0.06547506,-0.02467865,-0.05609035,0.02223041
-1,-0.11099146,0.0009118,-0.04293709,-0.02009347,-0.06717137,0.07910384
-1,-0.03502388,0.00019599,-0.01296744,-0.08039151,-0.08499863,0.00148764
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,-0.00298143,-0.03053972,-0.03290485,0.01222755,0.10888236,-0.03430159
-1,-0.05568592,-0.01548815,-0.02410213,-0.11747563,-0.10250423,0.00893855
-1,-0.03127243,-0.03919538,0.03695915,-0.06138215,-0.01332323,-0.05243784
-1,-0.04770863,0.0514479,-0.01256616,-0.082422,-0.08505716,0.02791472
-1,-0.14107531,-0.13084614,0.06605746,0.04592441,-0.04330545,0.05897723
-1,-0.120947,-0.08995269,-0.06470261,-0.06098724,-0.05398007,-0.01043904
-1,-0.02337219,-0.03583554,-0.00698738,-0.09965448,-0.03907839,-0.01772396
-1,0.00588345,0.03170876,0.03092072,-0.14366111,-0.14718561,-0.01689147
-1,-0.00316898,0.02974589,-0.00672895,-0.2196987,-0.15413779,0.0463011
-1,-0.04987714,-0.02806991,-0.01967688,-0.09607581,-0.0823645,0.01638535
-1,-0.04381016,0.04239997,-0.02042885,-0.14967204,-0.13992458,-0.00995229
-1,-0.00397634,-0.00177328,-0.0396148,-0.15723933,-0.14667616,-0.00278001
-1,-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358
-1,-0.01659829,-0.0647032,0.02235727,0.00572721,-0.04144005,0.05801484
-1,-0.0066633,-0.05110574,-0.02673602,-0.06878608,-0.08271598,0.01970542
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,0.05550166,0.16256717,-0.07266745,-0.12753428,-0.09030874,-0.06569509
-1,0.1858819,0.03875939,-0.05719397,0.01400583,-0.0313589,-0.02649191
