"Class","ac_0","ac_1","ac_2","ac_3","ac_4","ac_5"
1,0.01045407,-0.01942432,-0.01233354,0.08690843,-0.00250695,0.03228022
1,-0.08564823,-0.08751423,-0.02047584,-0.01084482,-0.05027253,-0.02925995
1,0.01776113,-0.01677372,0.02248128,-0.04073755,-0.0384027,0.03799793
1,0.00063079,0.03647506,-0.0623127,-0.0865645,-0.11917439,-0.00399174
1,-0.01313442,0.00135642,-0.00244763,-0.01014692,-0.05427911,0.07117267
1,-0.02730322,-0.10806964,0.01835137,0.00819961,0.00428287,-0.09367437
1,-0.12164731,-0.06461069,-0.06665394,-0.14911233,-0.13588313,0.04651238
1,-0.02461419,-0.01451513,-0.07838715,-0.03321425,-0.03487627,-0.03190204
1,0.09157418,-0.00784895,0.02499275,-0.26080246,-0.19004346,-0.21695149
1,0.05677815,0.01069308,0.0145697,-0.09158072,-0.09247813,0.06865009
1,0.04911531,-0.13121263,0.03257615,0.04512383,0.01580808,-0.0191053
1,-0.17491726,-0.11905174,-0.07529818,-0.01397146,-0.06371545,-0.03732451
1,-0.16725088,-0.15226564,-0.06382406,-0.09066602,-0.05391639,-0.07715611
1,-0.05118769,-0.06103889,-0.02718426,-0.00466056,-0.06828089,-0.04889489
1,-0.01874151,-0.09076357,0.0235726,-0.08712963,-0.0852312,-0.09005198
1,-0.06289924,0.01650297,0.03611123,-0.15013895,-0.18003506,-0.02049695
1,-0.02544799,-0.03513265,0.00355876,-0.08865905,-0.05752444,-0.02796203
1,-0.0567341,-0.00050698,0.01733418,-0.08449287,-0.0763923,-0.00375392
1,0.02071401,0.01555895,0.05752256,-0.01732207,-0.08303252,0.01698575
1,0.03497854,0.07047089,-0.03832114,-0.10736827,-0.09447853,0.01606281
1,-0.05798077,-0.01515696,0.00132117,-0.27087611,-0.23568433,-0.08698451
1,0.08554867,0.04939517,0.0091313,0.14556228,0.04258356,-0.02606609
1,0.01013513,0.03178255,0.03144457,-0.11212938,-0.10584924,0.00257257
1,0.02000356,0.01256847,0.03480157,-0.11418306,-0.13258978,0.00760406
1,0.04952483,-0.0208973,0.01919798,-0.02282954,-0.03054024,-0.00442856
1,0.04738143,-0.00768602,0.03688922,-0.03819937,-0.01896006,0.01382019
1,-0.07204625,-0.06321485,-0.04700922,-0.04370527,-0.03881683,-0.01670138
1,-0.18719816,-0.10334394,-0.08102755,-0.02039837,0.01900974,0.05553329
1,-0.08056062,0.13143856,-0.15337297,-0.08222935,-0.07931779,-0.13247654
1,-0.02588915,-0.00685048,0.0322134,-0.00152113,-0.07861609,-0.06282315
1,0.00974417,-0.03424006,0.07322958,-0.11730528,-0.12568578,-0.00142782
1,0.00620459,-0.0223035,0.00624362,-0.04941444,-0.11252501,0.07992235
1,-0.07591484,-0.07429961,-0.03009083,-0.0458715,-0.03623244,-0.02881983
-1,-0.06727154,-0.11276077,0.00806982,-0.11602121,-0.17383729,0.04749104
-1,-0.06428299,-0.04905269,-0.02024312,-0.02016181,0.01222381,0.06142278
-1,-0.0269293,-0.08316114,0.01817749,0.17869051,0.12200932,-0.08756039
-1,0.00010842,-0.0384393,-0.0428765,-0.07043536,-0.05266856,-0.00106396
-1,-0.06898069,-0.01296793,0.00449508,-0.06503097,-0.06953108,0.0043678
-1,0.01586111,0.00078479,-0.02785486,-0.10441367,-0.10101533,0.01026922
-1,-0.00575677,-0.02219494,0.05009053,-0.08161061,-0.07853776,-0.07139885
-1,-0.12821085,-0.07703409,-0.01770629,-0.04119762,-0.05407384,-0.04019916
-1,-0.0268976,-0.03934632,0.05193344,-0.11031545,-0.13754013,0.02321726
-1,-0.03937732,-0.08504833,0.00409354,-0.04530598,-0.05420149,0.08852132
-1,0.00855301,-0.1400655,-0.03464511,0.2227008,-0.00740595,0.05689713
-1,0.03556063,0.01084003,0.04856124,-0.12023192,-0.1854128,0.04959973
-1,-0.09598563,-0.12498013,0.04413612,-0.11127735,-0.07082173,0.05989676
-1,-0.02979171,0.00019037,-0.03047548,-0.19781047,-0.07065797,-0.07810763
-1,-0.00530897,0.02518253,-0.05963807,-0.09537636,-0.12411802,-0.03757412
-1,-0.06662265,-0.0888921,-0.01743569,-0.01724884,0.0069923,0.02252964
-1,-0.06902222,0.0013412,-0.03985801,-0.12866987,-0.08918789,-0.06786461
-1,-0.046181,-0.05168333,0.00506178,-0.0883844,-0.0960981,-0.0095879
-1,-0.12324248,-0.04358128,-0.01644418,-0.08430282,-0.05307439,-0.01372902
-1,-0.06882113,-0.10326416,0.03514772,-0.08496765,-0.08653265,0.04874804
-1,-0.00267087,-0.02033631,0.04456186,-0.12481817,-0.1401645,-0.03049208
-1,-0.02024233,-0.09959855,0.03688373,-0.12178482,-0.16557748,0.01509184
-1,-0.07103956,-0.05327445,0.01365167,0.01211445,0.00665474,0.04157608
-1,-0.05213391,-0.09677265,0.02844309,-0.11640622,-0.02058133,-0.02629496
-1,-0.0317718,-0.10320663,0.09845639,-0.07311254,-0.08311588,0.02621727
-1,-0.04295908,0.06621145,-0.00638462,-0.00827919,-0.06676967,0.04648753
-1,-0.05400592,-0.16149788,0.00180685,-0.1581515,-0.10728498,-0.00652901
-1,0.00465392,-0.03244099,0.03047728,-0.15597971,-0.13320968,-0.00734934
-1,-0.01570952,0.01058695,-0.02283618,-0.08969059,-0.01983904,-0.05367529
-1,-0.0868494,-0.07127134,0.00167713,-0.1592558,-0.10140966,-0.00215463
-1,-0.04596273,-0.10284052,-0.00122404,-0.07697355,-0.13189024,0.07633658
-1,-0.04362424,-0.00928745,-0.02182176,-0.10269329,-0.07832625,-0.09401975
-1,0.06587338,0.01391724,0.02316338,-0.11142696,-0.08477752,-0.04810604
-1,-0.04987714,-0.02806991,-0.01967688,-0.09607581,-0.0823645,0.01638535
-1,-0.04540547,-0.17862328,-0.0044743,-0.07464608,-0.04434263,-0.00151822
-1,0.06113514,-0.01222101,-0.01599868,0.09008886,0.00211752,-0.01308477
-1,-0.04548322,-0.06176231,-0.02873698,-0.03522675,-0.15149185,0.01967382
-1,-0.10069014,-0.0901426,-0.02679107,-0.11251723,-0.04871836,-0.05479585
-1,0.09206856,-0.01823974,0.0265006,-0.02916837,0.02480781,0.04254998
-1,-0.02081263,-0.05432859,0.0001482,-0.03581151,-0.12577264,0.04331464
-1,-0.05654746,-0.112119,-0.01697425,-0.08312651,-0.02577819,0.0113188
-1,-0.0120296,-0.00795175,0.02549497,-0.09430121,-0.11509275,0.01182515
-1,-0.09391148,-0.02423713,-0.04982753,-0.11010189,-0.04702336,-0.02611097
-1,-0.11387248,-0.1546532,-0.03988019,-0.06692783,-0.05013741,-0.03701869
-1,-0.08956918,-0.03595595,-0.03537346,-0.10336766,-0.06717559,0.00832061
-1,-0.05086753,-0.0174276,-0.03765757,-0.10812369,-0.03281249,0.03067205
-1,0.01642253,0.02746976,0.0163067,-0.03712703,-0.03935393,-0.01222057
-1,-0.21380539,-0.18267305,0.05971584,0.01343182,0.05798229,-0.01301943
-1,-0.38910186,-0.44708191,0.00667423,0.22561153,0.06544366,0.01780867
-1,-0.15090781,-0.14642726,-0.01808356,-0.1027802,-0.11184959,0.10387353
-1,0.02173179,-0.00693427,0.03128459,0.02570206,-0.00974751,0.12045752
-1,-0.04112714,-0.07200841,0.06960252,-0.04087532,-0.14374139,0.04227644
-1,0.08051567,0.05112927,0.03428758,-0.16360395,-0.1127324,-0.0089238
-1,0.01342504,-0.03167828,-0.03939647,-0.09233013,-0.0400711,0.00026346
-1,-0.07643585,-0.05590073,0.00761398,-0.01048277,-0.06895952,0.11598053
-1,0.00664184,0.00784295,0.04447298,-0.04460543,-0.03251691,-0.02948445
-1,-0.18428883,-0.28395779,-0.02694841,0.17772235,0.08506837,0.00824389
-1,-0.05858292,-0.14419136,-0.0659851,-0.10582939,-0.0839272,0.08209148
-1,-0.08998058,-0.05772707,-0.01314482,-0.06456747,-0.11673402,0.08398947
-1,-0.07054687,-0.02079858,-0.04554601,-0.06230383,-0.0738229,-0.09525947
-1,0.00599197,0.00014452,0.01290784,-0.13551954,-0.14057317,0.05769663
-1,0.03361163,0.00788366,-0.00745173,-0.1164393,-0.13758142,0.02672683
-1,-0.09512488,0.12658741,0.02080898,0.11925667,0.13331633,0.03346804
-1,0.00549342,-0.04625222,0.00076157,-0.08691993,-0.14230608,0.05750947
-1,0.02160323,0.03201565,0.01357297,-0.05459055,-0.03131984,-0.04253973
-1,-0.00742963,0.0044572,0.01651312,-0.11010519,-0.11340832,-0.05074498
-1,-0.07862835,-0.10480231,0.000306,-0.07655727,-0.06537391,0.01424778
-1,-0.1065253,-0.04338905,-0.02263556,0.05864403,0.04555403,0.00410105
-1,-0.000803,-0.15845447,0.00192257,-0.01976257,-0.07571914,0.00047568
-1,0.00112497,-0.00974525,-0.02400858,-0.07390852,-0.07525018,0.09334214
-1,0.00015586,0.00010916,-0.04239445,-0.11586304,-0.16335692,-0.01316371
-1,-0.05837752,-0.01645165,-0.01166936,-0.00518774,-0.00253261,0.00850572
-1,-0.00298143,-0.03053972,-0.03290485,0.01222755,0.10888236,-0.03430159
-1,-0.16585347,-0.09515081,-0.11093133,-0.02084628,-0.16996941,-0.05430274
-1,0.01814476,0.04644342,-0.08213127,-0.09715724,-0.07391362,-0.00980522
-1,-0.14775113,-0.10324467,0.02463895,0.01118504,-0.03050367,0.10643485
-1,-0.03091901,-0.00894899,0.01254952,-0.01854404,-0.01447188,-0.01109687
-1,-0.00817713,0.00706167,0.04341409,-0.11546017,-0.11276873,0.02279763
-1,-0.07496369,-0.04233989,0.05573287,-0.07850591,-0.09676076,-0.00477416
-1,-0.05061735,-0.02127444,-0.02656866,-0.11844531,-0.12477772,-0.01476094
-1,0.02553674,-0.0174513,0.10526452,-0.03480319,-0.03145033,0.03845244
-1,-0.07570583,-0.0026519,-0.04366553,-0.09086292,-0.12202456,-0.00725323
-1,-0.06453279,-0.02290178,-0.07256263,-0.03175371,-0.04785702,-0.05103625
-1,-0.01735495,-0.02495544,0.00234779,-0.12282758,-0.15028804,0.00473359
-1,-0.120947,-0.08995269,-0.06470261,-0.06098724,-0.05398007,-0.01043904
-1,-0.07545813,-0.06558695,0.0223306,-0.00216552,-0.02254029,0.04960936
-1,0.04822392,0.09932842,0.05215233,0.07377574,-0.0413626,-0.01366168
-1,-0.05006125,-0.04767924,0.00033254,-0.10306755,-0.09452741,-0.00381668
-1,-0.05444825,-0.07322745,0.03080794,-0.0844252,-0.02043734,0.00886923
-1,-0.04548903,-0.05934197,0.07198498,-0.1451641,-0.12534036,0.06269497
-1,-0.00759576,0.00323428,-0.12695499,-0.10013608,-0.12183734,0.02954215
-1,-0.0088077,0.01654889,0.02435498,-0.12525738,-0.11593506,0.01915248
-1,-0.07897399,-0.12014253,0.03799939,-0.03970276,-0.00629303,0.04245859
-1,0.02772227,-0.01725126,-0.06729829,-0.12838977,-0.07586273,0.01138576
-1,-0.06839842,-0.05813162,0.02403458,-0.07454539,-0.05732638,0.05666762
-1,-0.05618733,-0.08540188,-0.01026836,-0.13965718,-0.09395553,0.03962519
-1,-0.04738338,-0.04298182,-0.0289742,-0.09567261,-0.08000003,-0.01964856
-1,-0.05065576,0.0234981,0.03491562,-0.07077472,-0.08923838,-0.01000759
-1,-0.16375854,-0.074543,-0.01742708,0.00842991,-0.03168068,-0.04900539
-1,0.1858819,0.03875939,-0.05719397,0.01400583,-0.0313589,-0.02649191
-1,0.00510133,0.03680951,-0.03675896,-0.15308107,-0.07225672,-0.07177867
-1,0.00846747,-0.03245076,0.04862495,-0.05134357,-0.09584346,0.04377886
-1,-0.38073119,-0.3531281,0.00615432,0.07303203,-0.00877129,0.05725492
-1,-0.080291,-0.04546348,0.03429154,-0.13833571,-0.01543223,-0.02172742
-1,-0.09225008,-0.13398597,0.01167686,-0.05997094,-0.12418636,0.0123848
-1,-0.06283032,-0.19659439,-0.01490781,-0.19317636,-0.14978621,-0.10011965
-1,-0.06250387,0.00975448,-0.03351007,-0.1385248,-0.12971823,-0.06391254
-1,-0.01786228,-0.00101201,-0.02994441,-0.09568576,-0.07278232,-0.08930148
-1,0.08541869,0.02357938,-0.12613932,-0.13877013,-0.11970172,-0.01840057
-1,0.07342686,0.08821214,-0.00960989,-0.13486134,-0.11643906,0.02934044
-1,-0.08123476,-0.03151559,0.01592375,-0.08086693,-0.11536369,0.02356362
-1,-0.06693916,0.0347314,0.00237365,-0.13145468,-0.12260946,0.00088191
-1,-0.13340794,-0.0887189,0.05568862,-0.02115809,-0.07792048,0.06769667
-1,0.04354673,0.03410831,-0.02556746,-0.06688376,-0.06101743,0.05510105
-1,-0.00675247,-0.01801678,-0.02989752,-0.11789797,-0.08519358,-0.02565405
-1,-0.16231706,-0.10008223,-0.04420727,-0.13057757,-0.13397256,-0.00051698
-1,-0.07698671,-0.05140883,0.04877496,-0.08300606,-0.0952125,0.02995521
-1,0.00446502,-0.0946427,0.0498605,-0.02187876,-0.01927944,0.01388018
-1,-0.19713617,-0.17746021,-0.06983213,-0.07347157,0.00254226,0.02296033
-1,0.00588345,0.03170876,0.03092072,-0.14366111,-0.14718561,-0.01689147
-1,-0.00041321,-0.07122506,0.05450468,-0.03840474,-0.04975383,-0.0644252
-1,-0.01923871,-0.06153929,0.03294783,-0.06042961,-0.13793498,0.03930744
-1,0.03615183,0.00911934,-0.07626177,0.08610038,0.00483351,0.00214088
-1,-0.04690681,-0.13838367,0.03456639,-0.06663667,0.00533512,0.03238443
-1,-0.03192562,-0.0092771,0.0347539,-0.13276491,-0.17033273,0.06446375
-1,-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544
-1,-0.16604016,-0.11218169,0.01407891,-0.08574051,0.06280029,0.0267211
-1,-0.03466035,-0.06870191,-0.01503255,-0.12565656,-0.07191916,-0.04884831
-1,-0.00787184,0.00123503,-0.00090811,0.05404638,-0.00330454,0.0449261
-1,-0.13374078,-0.07871171,0.05627995,0.03326115,-0.08873273,0.11054286
-1,-0.03650818,-0.020296,0.03222337,-0.02991039,0.02774837,0.05926574
-1,0.01531536,0.02600206,-0.02748365,-0.09804796,-0.06562506,-0.06307193
-1,-0.06447013,0.0064409,0.00134673,-0.14371094,-0.11977513,-0.00380903
-1,-0.10368412,-0.10991351,0.01751653,-0.10889563,-0.09463388,0.03775117
-1,-0.15667275,-0.16462982,-0.04347278,-0.0409145,-0.08662399,0.05575126
-1,-0.10945369,-0.09150833,0.03867822,-0.12988699,-0.09379745,0.00081664
-1,-0.06075766,-0.0171684,0.02960122,-0.11726203,-0.01207466,-0.11812753
-1,0.03904069,-0.04963443,-0.0069907,0.09777441,-0.05046632,-0.02207877
-1,-0.05596153,-0.01783773,0.00758253,-0.04501194,-0.05647418,0.03289497
-1,-0.07266864,-0.08514985,0.00142527,0.0399423,0.00061149,0.04946552
-1,0.01675295,0.00096714,-0.04902323,-0.08107523,-0.10890997,0.00419635
